rank,name,solved,recent
657,gs13073,28,1744
165,wonsik,84,1747
242,steloflute,69,1754
11,thkang,243,1771
492,(hwane918),40,1773
241,pomtech,69,1781
459,geehoon,45,1785
533,zetice,36,1785
267,(soharu1024),67,1788
329,MagicalOrb,59,1789
391,sven_,51,1795
338,siscos,57,1796
288,Eclipse412,64,1807
610,(sywon),31,1807
178,EffectiveService,81,1814
458,ermaker,45,1815
84,frigen,125,1816
295,sukwoo49,63,1823
630,cat1729,30,1825
443,sorry,46,1826
609,The.King.of.Korea,31,1826
266,ideale,67,1831
580,tugisuwon,33,1832
337,jhyun95,57,1838
579,(nonfrench),33,1841
560,(jikim99),34,1842
370,ruunak,53,1843
532,dpddaniel95,36,1846
354,indrazit,55,1852
457,(dino1251),45,1853
590,mstone81,32,1855
216,trif,72,1861
328,brp-matlab,59,1861
589,(dongwon412),32,1863
409,Leftium,50,1867
252,byturn,68,1870
190,(sungjinlee),77,1871
656,(powereyes),28,1873
442,csk1103,46,1874
173,dhkim16,82,1877
559,liquorice_,34,1880
177,milkskin,81,1883
44,p.istrati,176,1883
390,boldragon,51,1890
547,ohyecloudy,35,1890
671,serishan,27,1890
437,Legendre,47,1913
240,mnbv,69,1914
720,jcseo1028,25,1920
408,seunghyun,50,1933
41,(wooyekim),178,1939
503,bluekyu,39,1947
251,uzhao,68,1948
407,nhw119,50,1949
179,woongy,80,1967
213,dkim90,73,1974
531,karvens,36,1975
63,veblush,141,1983
143,epjs0126,90,1993
719,(TaekminKim),25,1993
689,rEgonicS,26,1996
530,Alslayer,36,2007
466,linkoffate,44,2008
655,e9t,28,2014
140,desti,93,2017
546,my1989,35,2029
578,aproxacs,33,2030
202,littlechun4,75,2031
406,(ff0610),50,2032
545,BaeJin,35,2032
688,swook,26,2032
201,bingoo,75,2040
111,cdg720,106,2041
275,(lemonkr),66,2045
347,m.Shin,56,2045
200,songsungkyun,75,2046
558,ishtori,34,2048
265,gnitemouse,67,2049
274,combacsa,66,2049
294,krieiter,63,2052
303,comkiwer,62,2069
142,struessel,90,2070
369,yielding,53,2075
90,(chiwook),118,2077
100,yangbak,111,2088
389,singleheart,51,2090
225,perryrage,71,2096
428,codevania,48,2099
94,EnDorphin,116,2099
588,(PuReumKang),32,2103
608,(F.B),31,2103
128,(ensual),98,2107
122,libe,101,2109
653,kylejung,28,2113
654,yjroot,28,2113
405,isAir,50,2114
465,changwoo,44,2116
607,(pdcafe1),31,2127
423,keysu,49,2132
273,flaugh,66,2154
687,juneaftn,26,2166
92,sutekine,117,2166
577,(boohyunkim),33,2192
239,sonsworld,69,2201
515,juno1990ahn,38,2208
652,mykenoein,28,2222
264,blue9057,67,2228
718,yoojh12,25,2228
79,gsm291,128,2237
148,laputan,88,2255
127,ewmkkpe,98,2260
456,k09wang,45,2260
110,xenosoz,106,2265
147,techshare,88,2267
346,asimov79,56,2268
686,NeverWash,26,2291
89,(kth3321),121,2301
422,(syyim),49,2305
473,zcxcasd,43,2307
455,bakaas,45,2319
187,doodoori2,78,2320
78,hoo,128,2320
606,wnsdh14,31,2327
646,(Pjw1999),29,2329
605,rinara_yu,31,2341
717,msnletsgo,25,2341
302,calvados,62,2345
604,lemma,31,2354
189,seongjaelee,77,2355
184,souldreamer,79,2357
427,inkyu,48,2362
199,nateburchell,75,2369
421,A.I,49,2370
22,Iris_harp,208,2371
368,Mastojun,53,2378
529,baesah,36,2380
629,litzrsh,30,2386
367,seoleda,53,2389
576,snowall,33,2393
520,wisang,37,2403
587,(lastcig),32,2406
603,IOKLO,31,2414
645,yongsung.kang,29,2415
685,(Jy Bae),26,2418
345,akmakk,56,2419
487,karekano777,41,2420
332,Holics,58,2422
454,btakeya,45,2422
344,zidarn,56,2424
88,lifthrasiir,122,2452
263,(posithinks),67,2456
138,rai,94,2458
453,phg,45,2459
