|-------+----------------------------------+--------+---------|
|  rank | name                             | solved | recent  |
|  441  | killy971                         | 91     | 1629    |
|  442  | ichyo                            | 91     | 1187    |
|  443  | intestine                        | 91     | 628     |
|  444  | Lycoris_i                        | 91     | 230     |
|  445  | hubtoyo                          | 90     | 3003    |
|  446  | eagletmt                         | 90     | 2846    |
|  447  | korieru                          | 90     | 2546    |
|  448  | meltice                          | 90     | 2458    |
|  449  | phyllo                           | 90     | 1965    |
|  450  | merom686                         | 90     | 1835    |
|  451  | _koji                            | 90     | 671     |
|  452  | Hidemaro                         | 89     | 3246    |
|  453  | Brenhilt                         | 89     | 1798    |
|  454  | hjk                              | 89     | 1453    |
|  455  | gfaogr123                        | 89     | 1395    |
|  456  | seikichi                         | 89     | 1362    |
|  457  | tomoki                           | 89     | 880     |
|  458  | pit_viper                        | 89     | 864     |
|  459  | NAKAJIMA_Junichi                 | 89     | 699     |
|  460  | coricozizi                       | 89     | 456     |
|  461  | kodama417                        | 89     | 346     |
|  462  | graySpace999                     | 88     | 3514    |
|  463  | nida                             | 88     | 3098    |
|  464  | abeken713                        | 88     | 1308    |
|  465  | onuma                            | 88     | 1091    |
|  466  | reduls                           | 88     | 843     |
|  467  | tanutarou                        | 88     | 404     |
|  468  | cpi_abu                          | 88     | 123     |
|  469  | como314                          | 88     | 27      |
|  470  | skycholy                         | 87     | 3050    |
|  471  | ozy4dm                           | 87     | 2911    |
|  472  | akihito123                       | 87     | 2650    |
|  473  | newtomn                          | 87     | 2393    |
|  474  | Hiroshi_Murata                   | 87     | 2368    |
|  475  | y3eadgbe                         | 87     | 2337    |
|  476  | nobu                             | 87     | 1452    |
|  477  | binbo-himanasi                   | 87     | 1123    |
|  478  | hatoo                            | 87     | 1095    |
|  479  | roiti46                          | 87     | 1016    |
|  480  | belltailjp                       | 87     | 673     |
|  481  | yinamori                         | 87     | 671     |
|  482  | omochi                           | 87     | 637     |
|  483  | uhouho_gorilla                   | 87     | 635     |
|  484  | angel-p57                        | 87     | 624     |
|  485  | outerinside                      | 87     | 456     |
|  486  | ydash                            | 87     | 411     |
|  487  | sweetberry                       | 87     | 98      |
|  488  | deco114                          | 86     | 3804    |
|  489  | RuikoSaten                       | 86     | 2564    |
|  490  | siawasesun                       | 86     | 2069    |
|  491  | nmas                             | 86     | 2055    |
|  492  | hirotakaohkubo1                  | 86     | 1151    |
|  493  | BLUEPIXY                         | 86     | 781     |
|  494  | unnamed1030                      | 86     | 703     |
|  495  | keizo2                           | 86     | 440     |
|  496  | mk3ura                           | 86     | 270     |
|  497  | Takax2                           | 85     | 3449    |
|  498  | tarya                            | 85     | 2930    |
|  499  | yin-yang.alchemist               | 85     | 2821    |
|  500  | matsu911                         | 85     | 2230    |
|  501  | misonikomineko                   | 85     | 2189    |
|  502  | YoshikiIto                       | 85     | 2139    |
|  503  | xarsh                            | 85     | 1836    |
|  504  | erunaven                         | 85     | 1306    |
|  505  | pepepyon                         | 85     | 1051    |
|  506  | ability_potion                   | 85     | 485     |
|  507  | mtsuyugu                         | 85     | 384     |
|  508  | moratori                         | 85     | 74      |
|  509  | laynts                           | 84     | 2489    |
|  510  | YuukiARIA                        | 84     | 2172    |
|  511  | t-matsubara                      | 84     | 2107    |
|  512  | tsurushuu                        | 84     | 2019    |
|  513  | Akeru                            | 84     | 1957    |
|  514  | jahshaka                         | 84     | 1540    |
|  515  | mthrok                           | 84     | 1320    |
|  516  | cof                              | 84     | 936     |
|  517  | mameo86                          | 84     | 791     |
|  518  | Suichi                           | 84     | 521     |
|  519  | (tomiono)                        | 84     | 280     |
|  520  | (mb01)                           | 84     | 1       |
|  521  | tadokoro                         | 83     | 3640    |
|  522  | gushwell                         | 83     | 2938    |
|  523  | toriaezu                         | 83     | 2498    |
|  524  | kaorimatz                        | 83     | 2481    |
|  525  | hagure_beans                     | 83     | 1830    |
|  526  | sagerin                          | 83     | 217     |
|  527  | ignorabimus                      | 83     | 155     |
|  528  | notogawa                         | 82     | 3695    |
|  529  | k3_kaimu                         | 82     | 2338    |
|  530  | kazuya030                        | 82     | 2089    |
|  531  | HOYOHOYO000                      | 82     | 2033    |
|  532  | kengpong                         | 82     | 1617    |
|  533  | hurou                            | 82     | 1605    |
|  534  | kijitoragoro                     | 82     | 1428    |
|  535  | selios                           | 82     | 1365    |
|  536  | tatsy                            | 82     | 1243    |
|  537  | zawawahoge                       | 82     | 878     |
|  538  | nishima                          | 82     | 736     |
|  539  | suihan                           | 82     | 557     |
|  540  | hamukichi                        | 82     | 263     |
|  541  | kerlon                           | 82     | 175     |
|  542  | Kai                              | 81     | 3780    |
|  543  | gigo891                          | 81     | 2762    |
|  544  | ds14050                          | 81     | 2375    |
|  545  | (XaroCydeykn)                    | 81     | 1748    |
|  546  | mystery                          | 81     | 1633    |
|  547  | OKEI                             | 81     | 1336    |
|  548  | tatt61880                        | 81     | 638     |
|  549  | kt3k                             | 80     | 3495    |
|  550  | miyaryu                          | 80     | 3401    |
|  551  | nanikaka                         | 80     | 2100    |
|  552  | ALuneedis                        | 80     | 1762    |
|  553  | occho                            | 80     | 1548    |
|  554  | blue0620                         | 80     | 1382    |
|  555  | aomoriringo                      | 80     | 1283    |
|  556  | TsudaKageyu                      | 80     | 1219    |
|  557  | aihara_enju                      | 80     | 603     |
|  558  | (thelettera)                     | 80     | 303     |
|  559  | Tomonacci                        | 80     | 303     |
|  560  | casquette34                      | 80     | 134     |
|  561  | dqmaniac                         | 80     | 0       |
|  562  | qchikara                         | 79     | 2760    |
|  563  | Shaddan                          | 79     | 2381    |
|  564  | yone64                           | 79     | 2097    |
|  565  | tkych                            | 79     | 1906    |
|  566  | Soeno                            | 79     | 1642    |
|  567  | (lrmystp)                        | 79     | 1625    |
|  568  | aomoriringocpp                   | 79     | 1286    |
|  569  | rutas123                         | 79     | 1203    |
|  570  | manicmaniac                      | 79     | 1194    |
|  571  | tsukagashira                     | 79     | 552     |
|  572  | specular                         | 79     | 454     |
|  573  | fkyou                            | 78     | 3484    |
|  574  | ww74epm                          | 78     | 2858    |
|  575  | y_tag                            | 78     | 2641    |
|  576  | pied                             | 78     | 2332    |
|  577  | kouhei.e                         | 78     | 2018    |
|  578  | Christie                         | 78     | 1417    |
|  579  | evima                            | 78     | 1355    |
|  580  | mk1988                           | 78     | 1237    |
|  581  | dolpen                           | 78     | 1182    |
|  582  | (Koizumi_Kyoko)                  | 78     | 577     |
|  583  | hyusuk                           | 78     | 544     |
|  584  | 001229                           | 78     | 443     |
|  585  | tkkyn                            | 78     | 395     |
|  586  | kichi941                         | 78     | 187     |
|  587  | june1                            | 77     | 3826    |
|  588  | OBK                              | 77     | 3547    |
|  589  | J.Silence                        | 77     | 3501    |
|  590  | kinodjnz                         | 77     | 2451    |
|  591  | (nakanoj)                        | 77     | 2395    |
|  592  | ya_nanba                         | 77     | 2048    |
|  593  | fumono                           | 77     | 1997    |
|  594  | utenmiki                         | 77     | 1936    |
|  595  | Bell                             | 77     | 1643    |
|  596  | e-cube                           | 77     | 1641    |
|  597  | siun                             | 77     | 1459    |
|  598  | ud0n                             | 77     | 1382    |
|  599  | orobas                           | 77     | 1359    |
|  600  | shimisho                         | 77     | 1237    |
|  601  | snowfall                         | 77     | 1234    |
|  602  | hebiyan                          | 77     | 1138    |
|  603  | Awata                            | 77     | 855     |
|  604  | K_Cheat1992                      | 77     | 801     |
|  605  | tar701                           | 77     | 773     |
|  606  | himajin                          | 77     | 478     |
|  607  | xeno1991                         | 77     | 177     |
|  608  | muchance                         | 77     | 128     |
|  609  | sonoday                          | 76     | 3446    |
|  610  | ori                              | 76     | 3030    |
|  611  | boincneet                        | 76     | 2515    |
|  612  | mstrange                         | 76     | 2330    |
|  613  | OcoToOo                          | 76     | 2296    |
|  614  | snak                             | 76     | 2255    |
|  615  | suyama                           | 76     | 1979    |
|  616  | chunglak                         | 76     | 1661    |
|  617  | GengenGen                        | 76     | 1454    |
|  618  | t-egawa                          | 76     | 1389    |
|  619  | mihonobu                         | 76     | 1154    |
|  620  | matsu7874                        | 76     | 1121    |
|  621  | aflc                             | 76     | 1119    |
|  622  | takuti                           | 76     | 1045    |
|  623  | (tks2600)                        | 76     | 693     |
|  624  | jkotani                          | 76     | 560     |
