rank,name,solved,recent
342,yojo1000,56,2976
343,ruwin126,56,2526
344,zidarn,56,2424
345,akmakk,56,2419
346,asimov79,56,2268
347,m.Shin,56,2045
348,(rynn5419),56,1658
349,(lkkpou),56,1341
350,luxewiz,56,591
351,qwe6580,56,233
352,mohenjo,56,54
353,kang249,55,3417
354,indrazit,55,1852
355,yeonseung.kim,55,1375
356,(DarkAngel),55,1337
357,yimjy1996,55,1217
358,shuvh,54,3330
359,shurain,54,3095
360,hongjun7,54,2575
361,Clatue,54,2463
362,(tjyoo73),54,377
363,bits_and_scraps,54,319
364,(yyc9268),54,84
365,samerook,53,3082
366,dbcat,53,2940
367,seoleda,53,2389
368,Mastojun,53,2378
369,yielding,53,2075
370,ruunak,53,1843
371,yunskim,53,1712
372,rhs0266,53,1360
373,etoilebleu06,53,1269
374,hyunhwan,53,1173
375,AmorEtSpero,53,1083
376,16spark1,53,167
377,layup,53,0
378,dish,52,3375
379,ejholic,52,3303
380,codejack,52,3219
381,deisys,52,2936
382,yoloseem,52,1174
383,(albert_park),52,1081
384,yangjy0113,52,1024
385,thumb,52,752
386,viciousagent86,52,397
387,john3374,51,2824
388,sinjimua,51,2724
389,singleheart,51,2090
390,boldragon,51,1890
391,sven_,51,1795
392,(spyrogira256),51,1715
393,eva0071,51,1640
394,glastonbury,51,1621
395,greentec,51,1593
396,ybjeon01,51,1089
397,(jins02),51,1001
398,john-scarlet,51,811
399,hjl1595,51,773
400,Yearning,51,83
401,RisingCrow,50,4109
402,wmftsa,50,3060
403,Informatica_Kim,50,2901
404,kenjin2202,50,2755
405,isAir,50,2114
406,(ff0610),50,2032
407,nhw119,50,1949
408,seunghyun,50,1933
409,Leftium,50,1867
410,akalidos,50,1395
411,jacgyver,50,1215
412,sablime,50,916
413,hoonnhun,50,617
414,shephexd,50,534
415,wishsky02,50,322
416,(ssu2016rex),50,184
417,(hssuh),50,10
418,dawnok2,49,3772
419,jms7446,49,3231
420,mysanal,49,2718
421,A.I,49,2370
422,(syyim),49,2305
423,keysu,49,2132
424,anto5710,49,825
425,keiasz,49,287
426,tubeworm,48,3483
427,inkyu,48,2362
428,codevania,48,2099
429,kjlucid,48,1553
430,irondog,48,1459
431,reiphiel,48,1129
432,mookeun,48,901
433,parkkiung123,48,647
434,(gomcheol),48,196
435,demian51,47,3508
436,bupjae,47,3206
437,Legendre,47,1913
438,kipa00,47,1276
439,Pekaz,47,124
440,(eudemonicjh),47,117
441,riverlike14,47,2
442,csk1103,46,1874
443,sorry,46,1826
444,(kjk6463),46,1612
445,(choi101104),46,920
446,hwj8963,46,566
447,paosder,46,449
448,(junnyboy2008),46,348
449,toolofthought,46,48
450,impress313,46,11
451,eju,45,3620
452,threec,45,2893
453,phg,45,2459
454,btakeya,45,2422
455,bakaas,45,2319
456,k09wang,45,2260
457,(dino1251),45,1853
458,ermaker,45,1815
459,geehoon,45,1785
460,ybbarng,45,1546
461,toyun,45,539
462,ohwi,45,160
463,iljimae,45,58
464,kimyj63,44,2969
465,changwoo,44,2116
466,linkoffate,44,2008
467,taej0127,44,920
468,(simon61),44,869
469,dyh7557,44,678
470,whdnddh,44,626
471,nas90120,44,453
472,kimdaye,44,336
473,zcxcasd,43,2307
474,sru,43,1433
475,polaris340,43,720
476,hum369,43,94
477,namejames91,42,2612
478,salqueng,42,1454
479,prime73,42,1134
480,jaeankr,42,544
481,hjlee,42,434
482,jnzs,41,3349
483,yongyeol,41,3135
484,zplanet,41,2948
485,Violet716,41,2699
486,jmpabu,41,2574
487,karekano777,41,2420
488,sooshia,41,897
489,moonbk81,41,788
490,koosaga,41,666
491,ydh0110,41,365
492,(hwane918),40,1773
493,evil872,40,1716
494,(gs13105),40,1575
495,allurecat,40,1527
496,spikewj,40,1011
497,fourwingsy,40,974
498,narsis_07,40,184
499,Rica,39,3894
500,jinho,39,3288
501,zolac,39,3084
502,Sky77,39,2468
503,bluekyu,39,1947
504,kangbosun,39,1625
505,(biscuit_03),39,1104
506,aha00a,39,546
507,(aj.haru.kim),39,324
508,(ludi685),39,128
509,icomkid,38,2957
510,ihl7029,38,2853
511,lymose,38,2787
512,bdh92123,38,2689
513,anlogo,38,2668
514,jscsmk,38,2468
515,juno1990ahn,38,2208
516,taeminhong,38,1540
517,(seungheeye),38,1059
518,yeon,38,1014
519,jongyoonl,38,154
520,wisang,37,2403
521,synthdnb,37,1623
522,hokma,37,943
523,ygy7084,37,830
524,coozplz,37,787
525,yskim,36,3375
526,jandee1115,36,3331
527,mondo,36,2953
528,driverB,36,2494
529,baesah,36,2380
530,Alslayer,36,2007
531,karvens,36,1975
532,dpddaniel95,36,1846
533,zetice,36,1785
534,Minji,36,1692
535,xbfld,36,1632
536,comemail,36,1577
537,ahnhyungseo,36,1530
538,dayrainbow94,36,1437
539,AMUMU,36,741
540,hyeongyu,36,551
541,ent25d27,36,240
542,umkek,35,3697
543,jskim,35,3275
544,keating,35,3068
545,BaeJin,35,2032
546,my1989,35,2029
547,ohyecloudy,35,1890
548,Kivoloid,35,1738
549,kevin0960,35,1652
550,Backspe,35,1525
551,lucendo,35,1298
552,bkangel,35,1294
553,c0untd0wn,35,1123
554,mani3769,35,529
555,gaten,35,399
556,crymini,35,380
557,yongwoon,34,3080
558,ishtori,34,2048
559,liquorice_,34,1880
560,(jikim99),34,1842
561,nacyot,34,1685
562,(antest_1),34,1628
563,kernel0,34,1403
564,(jyh1124),34,1161
565,ksyou496usa,34,874
566,scmaro,34,833
567,jongwoo315,34,393
568,pmon2648,34,246
569,nablon,34,42
570,normit,33,3467
571,ezid,33,3165
572,YuhoChu,33,3055
573,Informatica_Ns,33,2630
574,blueless0804,33,2554
575,bwh620,33,2501
576,snowall,33,2393
577,(boohyunkim),33,2192
578,aproxacs,33,2030
579,(nonfrench),33,1841
580,tugisuwon,33,1832
581,(leemyungheon),33,1640
582,nkcyj,33,1378
583,x86kernel,33,1285
584,(AladeenIII),33,1
585,Rio_kaizen,32,2771
586,Angel1004,32,2481
587,(lastcig),32,2406
588,(PuReumKang),32,2103
589,(dongwon412),32,1863
590,mstone81,32,1855
591,kwzhang,32,1458
592,JanAson,32,1304
593,eungkwon,32,1235
594,(minq.park),32,969
595,gijun0102,32,886
596,vernus,32,763
597,(pakcw0),32,162
598,pyvid_jsl,32,4
599,SilverCube,32,4
600,KimXeno,31,3410
601,ToePeu,31,3366
602,wildjuno,31,2807
603,IOKLO,31,2414
604,lemma,31,2354
605,rinara_yu,31,2341
606,wnsdh14,31,2327
607,(pdcafe1),31,2127
608,(F.B),31,2103
609,The.King.of.Korea,31,1826
610,(sywon),31,1807
611,shaegis,31,1430
612,myhb9188,31,1116
613,LEEEEEEEEEE,31,1068
614,wisdroid,31,1045
615,tssads,31,1044
616,jayong93,31,1036
617,controller,31,1005
618,ChihoWon,31,639
619,yechanny90,31,539
620,yous,31,345
621,altria0528,31,311
622,megi3dec,31,257
623,baru,31,0
624,dalbom,30,3321
625,kenjin2201,30,3008
626,qesone,30,2965
627,zeroxy,30,2761
628,seotos,30,2723
629,litzrsh,30,2386
630,cat1729,30,1825
631,sjyoon,30,1741
632,bloodt,30,1693
633,(azyu),30,1635
634,oysiya,30,1595
635,zedoul,30,1424
636,(rohjoon),30,1332
637,angelosck,30,1085
638,hckhck,30,521
639,greengaguri,30,267
640,mortarkombat,30,56
641,hellodj,29,3437
642,ayanami9306,29,3089
643,realnemesis,29,2708
644,kimchiman,29,2461
645,yongsung.kang,29,2415
646,(Pjw1999),29,2329
647,kjwkjw,29,486
648,adex1248,29,85
649,kwangrim.ahn,29,42
650,jsryu21,28,3267
651,bjseo1986,28,3104
652,mykenoein,28,2222
653,kylejung,28,2113
654,yjroot,28,2113
655,e9t,28,2014
656,(powereyes),28,1873
657,gs13073,28,1744
658,(xenon054),28,1650
659,gmltjd0911,28,1624
660,hics33,28,922
661,yongduek,28,899
662,akachun,28,595
663,kurishin,28,212
664,starwatcherkiwi,28,167
665,voidreamy,27,3493
666,anyzen,27,2957
667,Nerevar,27,2939
668,kiho,27,2820
669,kall,27,2530
670,jechira,27,2486
671,serishan,27,1890
672,mathicalee,27,1686
673,bongya,27,1543
674,itugs,27,1057
675,ohj6452,27,738
676,-_-a,27,683
677,wnwo9037,27,606
678,sonsidal,27,410
679,beomjin.lee,27,359
680,lovewiz,26,3614
681,har,26,3443
682,yhkim,26,3341
683,eunjung,26,3238
684,cancho,26,2707
685,(Jy Bae),26,2418
686,NeverWash,26,2291
687,juneaftn,26,2166
688,swook,26,2032
689,rEgonicS,26,1996
690,pslave1,26,1205
691,elijah6,26,1202
692,Gubug,26,1147
693,Salmonjoon,26,1127
694,zoshs7,26,1126
695,geekjun,26,1119
696,ysj9867,26,993
697,rjuny1996,26,953
698,kunsu,26,952
699,dikenande,26,885
700,ingyu1008,26,594
701,jaywalnut310,26,389
702,y3pbg,26,363
703,co7799,26,350
704,kurukaka,26,332
705,nmsheeboy007,26,208
706,myshlee417,26,187
707,jlee6741,26,18
708,deukmo,25,3943
709,shinddo,25,3672
710,three023,25,3664
711,teenage-life,25,3503
712,melongi2,25,3145
713,aberaber11,25,2937
714,S.K.Lee,25,2776
715,Informatica_phraust1612,25,2592
716,woontae,25,2558
717,msnletsgo,25,2341
718,yoojh12,25,2228
719,(TaekminKim),25,1993
720,jcseo1028,25,1920
721,raspuna,25,1739
722,w2ok78,25,1249
723,SGIL,25,1246
724,amudoan,25,964
725,(w200kr),25,938
726,ysjee95,25,574
727,algo_rithm,25,498
728,hoonho97,25,444
729,masya,25,416
730,dyxogus,25,248
731,windows,25,200
732,wipkis,25,137
733,(a41798175),25,104
734,rubymix,25,45
735,starlet,25,2
