rank,name,solved,recent
695,(desaic),167,146
837,roxer94,155,146
938,lpage,149,146
259,billbo2424,239,147
222,rcp2361,251,149
421,ferret30,204,150
336,jzheller,219,151
487,Dikkemik,193,151
382,joelsmith,210,152
303,dcterr,226,153
145,rathmann,287,155
170,kubluck,273,155
437,Eventhorizon,202,155
741,CarbonFerrous,162,155
615,(jbuysse),175,156
114,blakeney,315,157
684,evanseverson,168,158
976,geekynerd,146,158
221,tguinard,251,160
614,rphenson,175,162
63,grantcarlson,368,162
726,(bednarz0),164,162
279,lingomaniac88,233,163
60,navghtivs,372,164
131,nwalton125,301,165
851,cjfred,154,167
134,(cjqcjq),297,168
296,GoHawks,228,172
358,phob,214,174
112,Thiros,317,175
561,ArrayMaster3000,182,178
975,andrew-i,146,178
420,nasmith99,204,182
122,wakkadojo,308,186
291,makhoma,229,189
205,KenB,256,190
575,RikSm,180,191
18,aruff,513,192
912,nullman,151,192
227,quicksilver,250,193
381,Deathfire-san,210,193
709,mndrake,166,194
654,(DavidBurgess1997),171,196
543,sligocki,184,197
22,phsr,486,198
613,humcalc216,175,198
556,intrepidcoder,183,199
419,cryptofalker,204,200
1=,dev_random,600+,201
367,superb_owl,212,206
364,montyn,213,213
622,adang1345,174,213
974,pj6444,146,214
555,atkins,183,216
708,Dot,166,216
734,jweibley628,163,216
962,shchmue,147,218
183,karldray,266,220
850,SheldonD,154,220
653,gurpreet_09,171,221
805,(Brian.Mellendorf),157,222
275,xan,234,224
503,vscotto,190,225
560,torgan,182,226
99,akimitsu,329,226
290,Valar_Dev,229,228
353,mchalek,215,228
489,Iguana32,192,228
401,ExpHP,207,229
890,ewccatch,152,229
208,qta,255,230
128,godmar,303,231
30,doctornick5,449,232
265,(chsl95),237,234
314,ckthomas,223,237
665,awesomeusername,170,238
214,Abednego,253,240
725,jprobin,164,240
865,(haxdogg),153,241
24,pwensing,480,247
486,jwpowell,193,249
554,aaymeloglu,183,249
351,rjaguar3,216,250
641,doc_ou,172,253
836,hime,155,254
165,(xleviator),274,257
395,wndrobny,208,258
497,danmedani,191,263
241,tjohnson314,244,264
347,ibid,217,264
380,(cdmoen),210,264
43,mrauen,412,264
182,dcclyde,267,266
411,katelyng,206,266
574,mustelid,180,267
485,squidaction,193,268
299,jbum,227,269
632,kris.dude,173,269
153,(catherd),281,270
529,b49P23TIvg,186,271
989,Sandamnit,145,272
542,jsemko,184,278
327,slicedclementines,220,279
573,nseward,180,282
911,fractaly,151,283
216,wigie,252,284
195,howzat2,260,286
459,saryakhran,198,288
220,jbbower,251,293
763,bonenfan5ben,160,298
988,(llasramblue),145,298
357,lilleswing,214,302
442,(r4ven),201,305
159,dmeng,276,309
178,fissional,269,310
255,ArtVark,241,312
973,tranzar,146,312
719,shendart,165,317
786,pkoes,158,317
426,byorgey,203,322
177,excelgeek,269,323
804,skyroller,157,324
111,quilan,319,325
11,binonunquineist,571,326
12,akdheirl,568,326
553,xloxk,183,328
961,victorliu,147,328
835,jamarcus,155,331
394,(bphillab),208,333
664,(geoffreyiy1),170,334
849,gideonleeper,154,334
572,heropup,180,338
270,davidgillis,236,339
350,jeek,216,339
478,wgpollock,195,344
213,losttribble,253,345
552,latkin,183,345
640,jstelly,172,348
772,kevmo314,159,351
910,dpark3542,151,354
803,jhogan,157,355
889,KevinRawlings,152,356
45,donhatch,410,359
762,QuasiChameleon,160,361
639,hshearer,172,363
471,qsari,196,366
374,Dumbo52,211,368
400,ghurst,207,370
346,wartysoybean,217,371
441,zifmia,201,373
71,CreativeUsername,358,374
673,yaks_hairbrush,169,377
864,(David_Nickerson),153,378
335,gmgerken,219,382
802,Nik654,157,385
585,yred,179,389
20,Eigenray,493,390
502,TJQIV,190,392
663,LisaC,170,392
41,mckennar,417,396
694,nsheetz,167,398
631,smeds1,173,399
937,scar,149,399
116,blaisegassend,312,403
848,11111011101,154,413
571,involution,180,414
25,antwerpn,471,417
308,jquinn2,225,417
410,amberite,206,421
273,BoltonBailey,235,422
260,hweigel528,238,425
603,artemb,176,428
142,(markr),290,429
194,xantoscguin,260,431
888,aldesuda,152,433
834,liub,155,434
90,Lewin,341,434
42,(PeterW),413,438
960,azax1,147,438
436,downtownknits,202,439
435,dogbox,202,440
551,(ciphergoth),183,443
453,tklalmighty,199,444
501,benhummon,190,446
363,Stashio,213,448
496,bsetzer,191,451
541,zachzane,184,451
399,Oatmeat,207,463
89,thorfax,342,464
434,teekyman,202,465
121,MrPoush,308,471
707,kvom,166,471
75,jarsyl,356,471
97,athenahealth,330,471
683,Tureld,168,472
863,JLLagrange,153,473
785,robertel,158,479
171,dshabes,272,484
96,xharfire,330,485
987,BeTheDuck,145,485
693,Blenheim,167,486
750,ruakh,161,486
672,LucasBrown,169,493
278,(edipusflex),233,494
452,jke67,199,498
662,simplicio101,170,498
740,(Babamots),162,506
334,svensen,219,507
248,lirkbald,243,508
761,darebear,160,508
652,masonium,171,512
801,marsevern,157,512
692,gte206w,167,517
706,tschultz,166,519
127,arbrad,303,520
945,unc,148,523
519,awo,188,525
240,abecker,244,529
718,avi972,165,532
465,yamazaki256,197,534
771,mallen84,159,535
207,jbrennen,255,538
226,sdx96,250,539
959,jbeyer,147,541
464,danielf,197,546
749,fourteenrivers,161,546
206,vorbis,255,548
74,DanRoss53,356,553
373,Glitch29,211,558
286,NoHire,231,561
318,demongolem,222,561
247,(ncmilder),243,562
540,(zefrosnbrick),184,565
621,damon_achey,174,565
366,KORENA,212,570
495,gangien,191,574
277,(szymczak),233,577
784,(smenon.euler),158,581
191,xZork,261,582
518,jschorr,188,583
184,(Bo102010),265,586
929,Zhongxia,150,589
909,dougeuler2,151,590
584,(pheinrich),179,595
833,(matthew.townsend),155,603
26,rprestezog,459,605
887,curitre,152,614
972,SamHarwellCSharp,146,616
592,Cosmic,178,620
323,JammaB,221,629
317,(louiehelm),222,631
928,ertoz,150,636
783,sykora,158,637
144,thesunmaster,289,639
782,(rmudroch),158,639
409,dbatche3,206,641
717,HowLongBeen,165,642
188,ecowarrior,262,648
927,belovedeagle,150,648
164,Atmospheric,275,650
748,(Murray65536),161,656
130,vvenkai,301,657
470,vitaminz,196,657
136,lomont,296,666
231,malisper,249,669
322,pinger,221,672
413,sattui,205,672
591,ke9tv,178,672
524,grovert,187,673
971,darkdrium06,146,687
258,(0xE6),240,690
612,DaveBaum,175,696
333,dwalthour,219,700
481,uglander,194,702
760,pbyrnes,160,705
800,tfb,157,708
832,michaellee94,155,709
705,preciselymb,166,717
958,ahood,147,720
50,(Rapptz),397,724
59,jboeing,373,724
759,Duelist,160,727
908,Milric,151,728
285,Mithander,231,729
500,eulerShulgi2,190,735
408,marvel2010,206,740
190,mvaneerde,261,747
758,smrq,160,748
252,dbranscombe,242,750
109,chempro,320,761
398,wilsonmt,207,769
407,ptarjan,206,772
704,lisanke,166,773
372,jrouse042,211,774
269,stephen_weber,236,786
862,DrMarkPugner,153,802
433,(noah13),202,803
781,(steveburke),158,805
189,fergemann,261,806
661,jaxl,170,813
757,dclouti,160,818
199,fahrenba,259,819
651,(GlennHideaki),171,819
392,hbgolze,209,825
831,naphren,155,825
477,gaussian_integer,195,826
830,puzzlepalace,155,833
907,NateT,151,839
532,JohnBP,185,842
539,Steve496,184,844
230,ipsin,249,856
73,diffeqkid,357,865
169,lkkoller,273,867
703,m42a,166,870
126,mp1,304,876
284,koconnor,231,878
660,Zot95,170,884
237,frrad,246,885
906,Ikcelaks,151,888
682,brainiac1530,168,894
847,matzsoft,154,905
538,(jasper9876),184,912
512,augurar,189,915
905,patricko,151,922
620,dharasty,174,923
619,alef1,174,924
163,msauhta,275,926
251,confluential,242,926
432,larsroe,202,926
34,neverforget,442,928
602,dominicktwitty,176,939
724,Eirik0,164,940
886,rst53804,152,940
476,thagg,195,947
517,dirtlamb5,188,948
345,(steve98654),217,949
449,hedgehog3815,200,949
799,bgwines,157,950
904,bpheil,151,950
650,jm2421,171,961
211,(tweedcap),254,969
425,accatagon,203,970
302,pacman,226,974
523,mtchang,187,984
780,slipkin,158,986
716,ahauptma,165,987
210,rlindley,254,989
316,craig_ka,222,1000
944,Hydaspe,148,1010
986,ABCarter,145,1015
132,Tool,300,1017
225,gechhesy,250,1018
926,pkize,150,1020
630,(prizmpromise),173,1021
162,bmcgarvey,275,1022
702,rca,166,1023
528,snchlsn,186,1026
570,ednerd,180,1038
391,clauyan,209,1045
681,mbirchmeier,168,1046
925,qhe,150,1053
583,(recipito),179,1056
659,Speydiana,170,1058
531,aarora09,185,1059
283,kjc,231,1062
424,(marcelodebarros),203,1062
861,drchung,153,1066
691,(mediaptera),167,1068
390,(ManuSBedi),209,1069
138,krashman,294,1072
431,jaxon,202,1072
103,(Jamie_),327,1075
936,venkatrampramod,149,1082
193,JeffreyBosboom,260,1084
885,semi225599,152,1087
846,Wildman,154,1088
406,geniusadam69,206,1093
597,davmont,177,1100
611,cluj,175,1105
649,lewellen,171,1116
957,tmcginniss,147,1122
701,rbharvs,166,1135
747,stephenh,161,1141
610,ArcadiaPerson,175,1142
458,Serinox,198,1146
648,jrue,171,1146
301,dgf901,226,1150
970,tdug1991,146,1151
187,(enotpolaskun),262,1155
969,jamesbest135,146,1157
28,mathguy314,456,1163
884,(wilcoxjay),152,1163
829,peterlewhs,155,1166
371,riceanalyst,211,1168
883,dhao3300,152,1181
828,McMartin,155,1182
475,un1,195,1183
798,mike314,157,1183
882,waremi,152,1189
638,randall77,172,1194
881,aquach,152,1194
209,shocksteel,254,1198
282,pzhon,231,1199
647,(Purogia),171,1200
770,hooded_paladin,159,1200
430,lpsmith,202,1207
58,(davin),376,1211
943,afasbind,148,1213
601,steelemd,176,1227
924,nayrb,150,1228
511,Chumpy,189,1230
550,MathProf1618,183,1230
362,tcs0717,213,1235
295,sontran16,228,1236
671,sycal,169,1244
942,nhmllr,148,1245
968,glinden,146,1245
827,MichaeLeroy,155,1246
797,bolte.17,157,1249
549,Lamira,183,1255
796,MarkusQ,157,1264
629,etothepitimesi,173,1267
65,Ben.Smallpox,367,1269
769,msergeant,159,1269
768,MrMathGeek,159,1283
484,Eigen20,193,1287
527,TimSun,186,1287
118,hdtscott,309,1288
582,argusdusty,179,1292
332,whoppercut,219,1293
756,ll931110,160,1293
581,Queep,179,1294
405,outofthemadness,206,1295
670,schneidk,169,1311
739,hyperddude,162,1321
313,losingreallybadly,223,1327
88,Googly,342,1327
115,lukasz_s,312,1330
564,zer0keefie,181,1338
813,thatch,156,1338
516,djk1076,188,1348
669,morgoth1145,169,1351
168,fredh,273,1353
746,(Stunt10011),161,1353
192,eigenscalar,260,1355
429,ambrose,202,1355
537,DJJerome,184,1357
580,zwilt3,179,1357
733,ekman,163,1363
745,(drturnquist),161,1372
845,(bjaminn),154,1374
246,michael.zahniser,243,1380
767,neyfam2000,159,1385
935,BAbdulBaki,149,1385
102,jramanat,327,1387
87,whileTrue,342,1388
700,bg2b,166,1390
596,panorama,177,1393
637,(nickolasandersen),172,1394
844,zhelu,154,1404
389,BostonBear,209,1406
779,weis,158,1409
903,ogbad,151,1409
723,(mikelmcdaniel),164,1428
37,thundre,433,1440
349,climberig,216,1445
628,tcmotter,173,1450
418,dripton,204,1451
778,tsmaster,158,1454
488,hell080185,192,1457
812,m1sterzer0,156,1528
341,dmj111,218,1529
239,texpletive,245,1540
309,(livne),224,1540
379,Hozat,210,1541
254,GreekHouse,241,1550
680,goneuler,168,1551
234,huntertrigger,248,1553
618,danghoa1,174,1554
198,(manjulaiyer),259,1555
985,plagace,145,1560
777,dacvs,158,1566
902,WoodyWeaver,151,1567
176,(james.echmalian),270,1568
636,feet32,172,1570
901,(anshuchimala),151,1573
826,fasteddie,155,1575
843,zukerman,154,1578
967,mcammara,146,1578
510,(SteveBrooklineMA),189,1581
36,supdude1,437,1591
548,buckshot,183,1592
56,shazzam,379,1592
1000,dranders,144,1596
547,wdberkeley,183,1607
880,bnsh,152,1618
175,vamoose,271,1623
668,wolfmurphy,169,1629
33,(DjinnKahn),442,1637
378,Eldaerin,210,1641
203,(smq),257,1652
879,maffoo,152,1670
344,dhe128,217,1674
361,inqtaiwan,213,1678
646,mjstrube,171,1681
343,homa_rano,217,1682
825,qbproger,155,1682
483,srnth,193,1683
440,jaimal.i,201,1688
294,mumps_masochist,228,1690
530,champaignon,185,1690
878,vbay03,152,1696
257,pbewig,240,1699
509,fknauss,189,1702
999,irrelephant,144,1705
722,nbruno,164,1708
95,MonkeyTheCode,332,1710
934,ragove,149,1712
900,tessenate,151,1716
923,shanecruise,150,1731
899,caess,151,1740
877,davidxgardner,152,1741
898,zfrazier,151,1750
143,whc67,289,1757
860,lvaughn,153,1762
755,dstbstr,160,1764
984,TempeteCoeur,145,1765
536,RockSunner,184,1782
859,(kbdamm),153,1785
156,LeoTheAwesome,278,1789
776,jlewis42,158,1807
388,Sunrunner1605,209,1811
387,jkedgar,209,1830
795,srmagura,157,1831
998,Dav2.71828,144,1834
298,waltervannini,227,1840
876,Kevin_L,152,1840
794,ebothwell,157,1841
515,nonagon,188,1842
348,fibberts,216,1847
167,RandyShane,273,1848
356,merolish,214,1855
679,hhh1001,168,1855
480,Nyax,194,1857
508,piac31,189,1866
236,antimatter,246,1873
609,joshuamillsma,175,1875
732,relativity,163,1875
569,(OldCIgarette),180,1876
731,HBaxter,163,1876
563,tgerdes,181,1883
474,atparrish,195,1894
507,rcck81,189,1898
499,(Eric_Patton),190,1899
842,daidailanlan,154,1903
956,duketime,147,1912
841,Mike_Housky,154,1926
331,genwitt,219,1927
922,devrajoh,150,1928
997,martijnstevenson,144,1928
457,(korman),198,1931
678,cgodbout,168,1932
78,eporter,355,1934
983,mddassarma,145,1936
84,adasgu,348,1942
793,pannenkoek2012,157,1945
326,GraemeMcRae,220,1948
667,JPetersen,169,1949
941,Xerxes314,148,1958
281,sidhanth,231,1959
386,dzhou,209,1961
463,swellman,197,1978
811,js2357,156,1978
600,spacemouse,176,1981
858,JoseCuervo,153,1981
590,Simantag,178,1991
635,shummie,172,1996
824,kvetter,155,1996
823,bal,155,2001
966,science4sail,146,2001
996,SWest,144,2003
423,mtadd,203,2007
166,Loks,273,2013
875,GeoffG,152,2015
49,nirenjan,397,2019
77,cdoumar,355,2023
264,cjb,237,2027
754,miken500,160,2028
744,SorcererofDM,161,2043
385,ThePower,209,2047
822,(bluekitty),155,2055
677,joglers,168,2061
268,paladin8,236,2072
743,stinkycat,161,2072
792,(pianowow),157,2078
955,deafgeek,147,2103
982,cynic2winter,145,2112
721,DavidCarraher,164,2120
384,hyperdex,209,2134
506,ARYoung65,189,2140
857,cbeav,153,2151
753,ejo,160,2166
404,woodchips,206,2170
874,AbsoluteConvergence,152,2179
856,Tahnan,153,2188
267,lnxprof,236,2189
699,pieguy,166,2191
68,Anyun,362,2192
245,burch,243,2195
377,icy001,210,2195
55,(ChamZord),384,2197
720,brianshmrian,164,2212
85,4rm4g3dd0n,344,2214
698,teoryn,166,2218
608,nevralia,175,2223
981,tabascq,145,2237
873,martij4,152,2243
448,brandon-kp,200,2244
456,glguy,198,2250
954,mikkl,147,2251
607,yeeman,175,2253
120,NickMcG,308,2259
840,quinish,154,2262
469,ethanjl91,196,2266
897,Leaper,151,2266
579,vandermond,179,2267
965,ttsnt,146,2274
995,fyodor_karamazov,144,2279
791,(mojo1948),157,2280
810,yammerl,156,2283
330,raykendo,219,2284
953,(SkipWelsh),147,2287
872,cnffi,152,2290
658,euleria,170,2299
921,nair88,150,2305
455,8h534d432,198,2311
321,lcalc,221,2343
307,xack,225,2344
730,clarag,163,2347
263,gabrieller,237,2349
253,SaberToothSlug,241,2354
329,sivoh,219,2369
412,russellr,205,2372
100,genemachine,328,2381
578,bigdaddy472,179,2397
595,qqphan,177,2407
158,sizzzzlerz,277,2415
599,ehymel,176,2431
568,paranoia,180,2434
174,jgrilly,271,2443
790,Mr.Wizard,157,2455
104,shadowx360,326,2466
715,vasilyev,165,2466
839,Kazthor,154,2466
256,grokus,240,2475
355,Steve_Lucas,214,2484
417,davidFashion,204,2493
152,eric0511,281,2500
300,zcxvbn,226,2505
567,incandenza,180,2509
838,danielwallace,154,2515
422,mlochbaum,203,2517
589,tehcranium,178,2519
775,mnechyba,158,2519
546,Spectre65535,183,2527
370,russodd,211,2528
752,spdqbr,160,2573
821,politicalconfusion,155,2573
328,nallen,219,2574
454,kemperb,198,2583
562,dstrite,181,2583
505,ewheeler,189,2588
634,bubblehead,172,2589
933,Rothladoad,149,2598
964,gunnasix,146,2601
896,aaronl,151,2608
139,ralphmerridew,293,2614
994,den000,144,2619
266,skutin,236,2629
932,theran,149,2629
202,blaise_pascal,257,2641
980,nthelement,145,2642
920,dgriff,150,2656
666,millin,169,2667
820,dhermes,155,2672
94,lewanj,332,2674
729,ychebotarev,163,2677
690,JoshD,167,2681
117,BrianHuffman,309,2700
306,btilly,225,2701
473,grogers,195,2717
289,rmillika,229,2726
627,fgt10,173,2733
107,dmitrybrant,324,2737
766,shalter,159,2739
354,etaoin,214,2751
288,jefromi,229,2753
219,vincezammit,251,2779
274,foison,234,2782
588,(cconnett),178,2782
714,tugrul,165,2793
979,wolfz0rz,145,2816
606,EddyFerreira,175,2818
312,sleepintegrity,223,2827
789,macro,157,2830
147,jdrandall123,286,2835
774,krotty,158,2839
462,westicles,197,2854
855,Saif,153,2859
940,mtappin,148,2863
129,amling,301,2892
952,HierarchicalThinker,147,2893
526,ricktheogre,186,2897
587,daniellathrop,178,2907
416,(adamc123),204,2931
494,mumbler,191,2948
133,GeneralRetard,298,2955
871,knightry,152,2960
482,JamieCamardelle,193,2969
697,(mrtollefson),166,2971
204,yurip,256,2977
146,nybbler,286,3017
919,estanford,150,3021
819,jkadams,155,3029
201,Swash,257,3065
415,Alfredwolf,204,3077
447,kdmartin,200,3086
818,Jason628,155,3107
895,phil_g,151,3109
951,rniyenga,147,3119
809,jorendorff,156,3121
224,deisenst,250,3122
808,ericj,156,3148
918,jburck,150,3153
181,skybomb0,267,3174
525,iamcaspian,186,3195
186,(nandor),263,3198
738,shkoo,162,3226
917,infinite_loop,150,3332
807,dmring,156,3339
414,garble,204,3342
559,Tirian,182,3344
320,Youjaes,221,3355
605,cornelpg,175,3362
817,mrkite,155,3369
369,jdonavan,211,3373
676,flatebo,168,3387
522,tkeller,187,3393
916,jorgbrown,150,3405
446,Cosmologicon,200,3469
993,Technomage,144,3469
816,scotwk,155,3475
978,superliminal,145,3488
305,Valdemarick,225,3510
894,Bubba,151,3513
445,LarryBaum,200,3532
950,Memeist,147,3584
713,paero,165,3596
521,markcrim,187,3799
915,tnorris,150,3829
870,platykurtic,152,3888
737,bunuelo,162,3909
765,deinst,159,4016
