|-------+----------------------------------+--------+---------|
|  rank | name                             | solved | recent  |
|  967  | fuzuki                           | 59     | 791     |
|  705  | skokado                          | 70     | 795     |
|  234  | hnw                              | 128    | 799     |
|  851  | mogumogu                         | 63     | 800     |
|  604  | K_Cheat1992                      | 77     | 801     |
|  996  | kumasan.com                      | 58     | 804     |
|  689  | yuto                             | 71     | 806     |
|  850  | htz                              | 63     | 809     |
|  966  | filriya                          | 59     | 814     |
|  466  | reduls                           | 88     | 843     |
|  849  | i.toru                           | 63     | 849     |
|  894  | fuse.jp                          | 61     | 852     |
|  603  | Awata                            | 77     | 855     |
|  931  | ar90n                            | 60     | 860     |
|  995  | y20PgaMGod1CX4UT                 | 58     | 860     |
|  458  | pit_viper                        | 89     | 864     |
|  68   | ebiel                            | 228    | 873     |
|  537  | zawawahoge                       | 82     | 878     |
|  124  | faryad                           | 169    | 880     |
|  457  | tomoki                           | 89     | 880     |
|  40   | naoya_t                          | 299    | 886     |
|  642  | hrk64                            | 75     | 889     |
|  43   | koji_t                           | 283    | 900     |
|  317  | saki                             | 109    | 902     |
|  758  | nullzine                         | 67     | 902     |
|  785  | nasa9084                         | 66     | 909     |
|  91   | tk2                              | 200    | 914     |
|  757  | mob_a                            | 67     | 931     |
|  516  | cof                              | 84     | 936     |
|  172  | itchyny                          | 148    | 942     |
|  410  | catindog                         | 95     | 943     |
|  198  | lynx                             | 140    | 953     |
|  79   | konoyono_subetega_nikui          | 220    | 958     |
|  261  | AMIO                             | 122    | 964     |
|  425  | vineyoshi                        | 93     | 966     |
|  809  | itoik                            | 65     | 967     |
|  721  | elysion_halcyon                  | 69     | 970     |
|  965  | yuyak                            | 59     | 971     |
|  66   | sinapusu2002                     | 236    | 973     |
|  354  | gnatpj0614                       | 103    | 975     |
|  641  | ponkotuy                         | 75     | 976     |
|  784  | momo2ro                          | 66     | 976     |
|  994  | cambium                          | 58     | 976     |
|  386  | Zauberer                         | 100    | 993     |
|  256  | fvbb431                          | 124    | 996     |
|  188  | kimit                            | 144    | 997     |
|  58   | ecottea                          | 257    | 1008    |
|  783  | tubo28                           | 66     | 1009    |
|  215  | 61mg                             | 133    | 1012    |
|  479  | roiti46                          | 87     | 1016    |
|  97   | nomeaning                        | 191    | 1018    |
|  893  | tokamoto6676                     | 61     | 1019    |
|  248  | xy_nak_hs                        | 126    | 1021    |
|  808  | ishikura                         | 65     | 1028    |
|  182  | leafmoon                         | 145    | 1030    |
|  829  | wrap                             | 64     | 1043    |
|  622  | takuti                           | 76     | 1045    |
|  338  | piyoko_212                       | 105    | 1047    |
|  104  | JeromeLefebvre                   | 184    | 1048    |
|  756  | colts7                           | 67     | 1050    |
|  505  | pepepyon                         | 85     | 1051    |
|  848  | udon                             | 63     | 1059    |
|  207  | yasmat                           | 136    | 1071    |
|  46   | ko12345                          | 280    | 1077    |
|  672  | kanotown                         | 72     | 1078    |
|  807  | alnicomag                        | 65     | 1079    |
|  321  | okaduki                          | 108    | 1089    |
|  465  | onuma                            | 88     | 1091    |
|  964  | morimoto                         | 59     | 1094    |
|  478  | hatoo                            | 87     | 1095    |
|  755  | jotakami                         | 67     | 1098    |
|  205  | gifnksm                          | 137    | 1099    |
|  704  | acele14                          | 70     | 1101    |
|  118  | akira.08280                      | 176    | 1105    |
|  621  | aflc                             | 76     | 1119    |
|  620  | matsu7874                        | 76     | 1121    |
|  477  | binbo-himanasi                   | 87     | 1123    |
|  53   | Mi_Sawa                          | 264    | 1126    |
|  242  | z_kro                            | 127    | 1128    |
|  720  | egisatoshi                       | 69     | 1129    |
|  171  | (pute293)                        | 148    | 1131    |
|  602  | hebiyan                          | 77     | 1138    |
|  671  | zwaarty                          | 72     | 1147    |
|  362  | takaiy                           | 102    | 1148    |
|  492  | hirotakaohkubo1                  | 86     | 1151    |
|  303  | miki16g                          | 112    | 1152    |
|  619  | mihonobu                         | 76     | 1154    |
|  128  | Kurayu                           | 167    | 1159    |
|  741  | ponyopoppo                       | 68     | 1169    |
|  7    | triceps                          | 486    | 1174    |
|  993  | keisukefukuda                    | 58     | 1175    |
|  385  | okanonet                         | 100    | 1177    |
|  992  | anz24                            | 58     | 1177    |
|  581  | dolpen                           | 78     | 1182    |
