rank,name,solved,recent
268,BoltonBailey,235,365
257,hweigel528,238,367
599,artemb,176,371
142,(markr),290,372
193,xantoscguin,260,373
878,aldesuda,152,376
89,Lewin,341,376
828,liub,155,377
43,(PeterW),413,381
430,downtownknits,202,382
429,dogbox,202,383
545,(ciphergoth),183,386
449,tklalmighty,199,387
496,benhummon,190,389
359,Stashio,213,391
491,bsetzer,191,394
533,zachzane,184,394
393,Oatmeat,207,406
428,teekyman,202,407
88,thorfax,342,407
10,(MarcusAndrews),591,414
122,MrPoush,308,414
695,kvom,166,414
73,jarsyl,356,414
97,athenahealth,330,414
675,Tureld,168,415
855,JLLagrange,153,416
778,robertel,158,421
171,dshabes,272,427
96,xharfire,330,428
681,Blenheim,167,429
742,ruakh,161,429
663,LucasBrown,169,436
275,(edipusflex),233,437
299,nemtiax,226,441
448,jke67,199,441
652,simplicio101,170,441
731,(Babamots),162,449
331,svensen,219,450
242,lirkbald,243,451
755,darebear,160,451
641,masonium,171,454
794,marsevern,157,455
680,gte206w,167,460
694,tschultz,166,462
126,arbrad,303,463
115,fizzix,311,464
512,awo,188,468
235,abecker,244,472
705,avi972,165,475
460,yamazaki256,197,477
764,mallen84,159,478
206,jbrennen,255,481
223,sdx96,250,482
459,danielf,197,489
741,fourteenrivers,161,489
205,vorbis,255,491
72,DanRoss53,356,496
368,Glitch29,211,501
283,NoHire,231,504
314,demongolem,222,504
241,(ncmilder),243,505
532,(zefrosnbrick),184,507
616,damon_achey,174,507
361,KORENA,212,513
490,gangien,191,516
274,(szymczak),233,520
177,(RadioChuck),268,524
777,(smenon.euler),158,524
189,xZork,261,525
511,jschorr,188,526
182,(Bo102010),265,529
898,dougeuler2,151,533
581,(pheinrich),179,538
827,(matthew.townsend),155,546
27,rprestezog,459,548
877,curitre,152,557
588,Cosmic,178,562
320,JammaB,221,572
313,(louiehelm),222,574
776,sykora,158,580
145,thesunmaster,289,582
775,(rmudroch),158,582
402,dbatche3,206,584
704,HowLongBeen,165,585
186,ecowarrior,262,591
163,Atmospheric,275,593
740,(Murray65536),161,599
129,vvenkai,301,600
465,vitaminz,196,600
135,lomont,296,609
227,malisper,249,612
319,pinger,221,615
407,sattui,205,615
587,ke9tv,178,615
517,grovert,187,616
253,(0xE6),240,633
608,DaveBaum,175,639
330,dwalthour,219,643
478,uglander,194,645
754,pbyrnes,160,648
793,tfb,157,651
826,michaellee94,155,652
693,preciselymb,166,660
49,(Rapptz),397,667
60,jboeing,373,667
753,Duelist,160,670
897,Milric,151,671
282,Mithander,231,672
495,eulerShulgi2,190,678
401,marvel2010,206,683
188,mvaneerde,261,690
752,smrq,160,691
245,dbranscombe,242,693
109,chempro,320,704
392,wilsonmt,207,712
400,ptarjan,206,715
692,lisanke,166,715
367,jrouse042,211,717
266,stephen_weber,236,729
703,Feryll,165,730
854,DrMarkPugner,153,745
427,(noah13),202,746
774,(steveburke),158,748
187,fergemann,261,749
751,janis,160,749
651,jaxl,170,756
640,(GlennHideaki),171,761
750,dclouti,160,761
198,fahrenba,259,762
385,hbgolze,209,768
825,naphren,155,768
472,gaussian_integer,195,769
824,puzzlepalace,155,776
896,NateT,151,782
525,JohnBP,185,785
531,Steve496,184,787
226,ipsin,249,799
71,diffeqkid,357,807
169,lkkoller,273,810
