rank,name,solved,recent
261,cjb,237,1970
262,(chsl95),237,177
263,skutin,236,2572
264,lnxprof,236,2132
265,paladin8,236,2014
266,stephen_weber,236,729
267,davidgillis,236,282
268,BoltonBailey,235,365
269,Morphie,235,31
270,alxcoh,235,26
271,foison,234,2724
272,xan,234,167
273,rlipsett,234,61
274,(szymczak),233,520
275,(edipusflex),233,437
276,lingomaniac88,233,106
277,joe.giuliani,233,61
278,sidhanth,231,1902
279,pzhon,231,1142
280,kjc,231,1005
281,koconnor,231,821
282,Mithander,231,672
283,NoHire,231,504
284,jefromi,229,2696
285,rmillika,229,2669
286,Valar_Dev,229,171
287,makhoma,229,132
288,mumps_masochist,228,1633
289,sontran16,228,1179
290,GoHawks,228,115
291,grahamholmes,228,64
292,waltervannini,227,1783
293,chulsky,227,306
294,jbum,227,212
295,mccaskey,227,48
296,zcxvbn,226,2448
297,dgf901,226,1093
298,pacman,226,917
299,nemtiax,226,441
300,dcterr,226,96
301,Jacob_Elafandi,226,89
302,Valdemarick,225,3453
303,btilly,225,2644
304,xack,225,2287
305,jquinn2,225,360
306,(livne),224,1483
307,(caelum02),224,44
308,sleepintegrity,223,2770
309,losingreallybadly,223,1269
310,ckthomas,223,180
311,benner4520,223,17
312,craig_ka,222,942
313,(louiehelm),222,574
314,demongolem,222,504
315,chahld,222,65
316,gerglo,222,0
317,Youjaes,221,3298
318,lcalc,221,2286
319,pinger,221,615
320,JammaB,221,572
321,tgp4,221,45
322,GraemeMcRae,220,1891
323,slicedclementines,220,222
324,Rfloyd01,220,150
325,nallen,219,2516
326,sivoh,219,2312
327,raykendo,219,2227
328,genwitt,219,1870
329,whoppercut,219,1236
330,dwalthour,219,643
331,svensen,219,450
332,gmgerken,219,325
333,jzheller,219,94
334,yli198,219,68
335,Zkid,219,47
336,dmj111,218,1472
337,samnolen,218,84
338,jfreiberg,218,41
339,homa_rano,217,1625
340,dhe128,217,1617
341,(steve98654),217,892
342,wartysoybean,217,314
343,ibid,217,207
344,(nimr0d),217,10
345,fibberts,216,1790
346,climberig,216,1388
347,jeek,216,282
348,rjaguar3,216,193
349,mchalek,215,171
350,etaoin,214,2694
351,Steve_Lucas,214,2427
352,merolish,214,1798
353,lilleswing,214,245
354,phob,214,117
355,MathIsAwesome,214,24
356,raphey,214,18
357,inqtaiwan,213,1620
358,tcs0717,213,1178
359,Stashio,213,391
360,montyn,213,156
361,KORENA,212,513
362,superb_owl,212,149
363,(dcoles),212,57
364,jdonavan,211,3316
365,russodd,211,2471
366,riceanalyst,211,1111
367,jrouse042,211,717
368,Glitch29,211,501
369,Dumbo52,211,311
370,icy001,210,2138
371,Eldaerin,210,1584
372,Hozat,210,1483
373,(cdmoen),210,207
374,Deathfire-san,210,136
375,joelsmith,210,95
376,wfdoran,210,10
377,hyperdex,209,2077
378,ThePower,209,1990
379,dzhou,209,1904
380,jkedgar,209,1772
381,Sunrunner1605,209,1754
382,BostonBear,209,1348
383,(ManuSBedi),209,1012
384,clauyan,209,988
385,hbgolze,209,768
386,browni3141,209,140
387,(bphillab),208,276
388,wndrobny,208,201
389,dawghaus,208,4
390,Varcho,208,2
391,(kenbrooker),208,0
392,wilsonmt,207,712
393,Oatmeat,207,406
394,ghurst,207,313
395,ExpHP,207,172
396,bruckner,207,6
397,woodchips,206,2113
398,outofthemadness,206,1238
399,geniusadam69,206,1036
400,ptarjan,206,715
401,marvel2010,206,683
402,dbatche3,206,584
403,amberite,206,363
404,acotis,206,297
405,katelyng,206,209
406,russellr,205,2314
407,sattui,205,615
408,JackODonohue,205,28
409,garble,204,3285
410,Alfredwolf,204,3020
411,(adamc123),204,2874
412,davidFashion,204,2436
413,dripton,204,1394
414,cryptofalker,204,143
415,nasmith99,204,125
416,ferret30,204,93
417,mlochbaum,203,2460
418,mtadd,203,1950
419,(marcelodebarros),203,1005
420,accatagon,203,913
421,byorgey,203,265
422,Derek_Clegg,203,47
423,ambrose,202,1298
424,lpsmith,202,1150
425,jaxon,202,1014
426,larsroe,202,869
427,(noah13),202,746
428,teekyman,202,407
429,dogbox,202,383
430,downtownknits,202,382
431,Eventhorizon,202,98
432,nsg,202,60
433,(matthewmcateer0),202,49
434,hacatu,202,29
435,moabird,202,1
436,jaimal.i,201,1631
437,zifmia,201,316
438,(r4ven),201,248
439,Forehead,201,75
440,xlearsi31,201,6
441,LarryBaum,200,3475
442,Cosmologicon,200,3412
443,kdmartin,200,3029
444,brandon-kp,200,2187
445,hedgehog3815,200,892
446,(ketankshukla),200,321
447,Snerd,200,13
448,jke67,199,441
449,tklalmighty,199,387
450,kemperb,198,2526
451,8h534d432,198,2254
452,glguy,198,2193
453,(korman),198,1874
454,Serinox,198,1088
455,saryakhran,198,231
456,blueyoshi321,198,25
457,westicles,197,2797
458,swellman,197,1921
