rank,name,solved,recent
97,xharfire,330,449
98,athenahealth,330,436
99,akimitsu,329,190
100,genemachine,328,2345
101,(nishanth17),328,74
102,(zandrewv),328,9
103,jramanat,327,1351
104,(Jamie_),327,1039
105,shadowx360,326,2430
106,jwsiegel,326,19
107,LarryBlake,326,5
108,dmitrybrant,324,2702
109,anythingapplied,321,33
110,chempro,320,726
111,quilan,319,289
112,Thiros,317,139
113,blakeney,315,121
114,(deansm),315,4
115,fizzix,313,1
116,lukasz_s,312,1294
117,blaisegassend,312,367
118,BrianHuffman,309,2664
119,hdtscott,309,1252
120,Abe27342,309,92
121,NickMcG,308,2224
122,MrPoush,308,436
123,wakkadojo,308,151
124,smacke,305,120
125,mp1,304,840
126,arbrad,303,484
127,godmar,303,195
128,hexadoodle,302,10
129,amling,301,2857
130,vvenkai,301,622
131,nwalton125,301,129
132,Tool,300,982
133,GeneralRetard,298,2920
134,(cjqcjq),297,132
135,lomont,296,631
136,philiplu,296,0
137,NabiNaga,295,136
138,krashman,294,1037
139,Schu-ism,294,40
140,ralphmerridew,293,2578
141,(Quadratic),292,47
142,jimbo_elephant,291,28
143,(markr),290,394
144,whc67,289,1722
145,thesunmaster,289,603
146,rathmann,287,119
147,nybbler,286,2981
148,jdrandall123,286,2800
149,mcamac,286,75
150,Ted,285,57
151,tlesaul2,285,48
152,wilywampa,283,30
153,eric0511,281,2465
154,(catherd),281,234
155,CUViper,281,105
156,(vbrhjajcn),280,17
157,LeoTheAwesome,278,1753
158,nkbk,278,68
159,sizzzzlerz,277,2380
160,dmeng,276,274
161,jsshep93,276,4
162,bmcgarvey,275,986
163,msauhta,275,890
164,Atmospheric,275,614
165,TickaJules,275,123
166,(xleviator),274,221
167,RandyShane,273,1813
168,fredh,273,1317
169,lkkoller,273,832
170,kubluck,273,119
171,dshabes,272,448
172,jgrilly,271,2407
173,vamoose,271,1587
174,(james.echmalian),270,1533
175,excelgeek,269,288
176,fissional,269,275
177,(RadioChuck),268,546
178,mcslane,268,60
179,skybomb0,267,3138
180,dcclyde,267,230
181,karldray,266,184
182,mdean,266,3
183,(Bo102010),265,550
184,bjm2144,264,7
185,(nandor),263,3162
186,(enotpolaskun),262,1120
187,ecowarrior,262,613
188,fergemann,261,771
189,mvaneerde,261,711
190,xZork,261,547
191,eigenscalar,260,1319
192,JeffreyBosboom,260,1048
193,xantoscguin,260,395
194,howzat2,260,250
195,brownkenny,260,71
196,gman007,260,32
197,(manjulaiyer),259,1519
198,fahrenba,259,783
199,enrev,258,222
200,(Andy_Dienes),258,1
201,Swash,257,3030
202,blaise_pascal,257,2605
203,(smq),257,1617
204,yurip,256,2941
205,KenB,256,155
206,vorbis,255,513
207,jbrennen,255,502
208,qta,255,195
209,shocksteel,254,1162
210,rlindley,254,954
211,(tweedcap),254,933
212,losttribble,253,309
213,Abednego,253,204
214,1011010110110,253,88
215,wigie,252,248
216,mauro7inf,252,100
217,jrouse,252,46
218,vincezammit,251,2744
219,jbbower,251,257
220,tguinard,251,124
221,rcp2361,251,114
222,deisenst,250,3086
223,gechhesy,250,982
224,sdx96,250,503
225,quicksilver,250,157
226,slfotg,250,99
227,ipsin,249,821
228,malisper,249,633
229,rgao14,249,103
230,(CheeseLord),249,72
231,huntertrigger,248,1518
232,Nyarpy,248,22
233,antimatter,246,1837
234,frrad,246,849
235,texpletive,245,1504
236,abecker,244,493
237,tjohnson314,244,229
238,BartSalt,244,56
239,EclipseEnigma,244,35
240,burch,243,2159
241,michael.zahniser,243,1344
242,(ncmilder),243,527
243,lirkbald,243,472
244,eighthcoda,243,41
245,mathcounts4,243,3
246,confluential,242,890
247,dbranscombe,242,715
248,(griphyn220),242,360
249,SaberToothSlug,241,2319
250,GreekHouse,241,1514
251,ArtVark,241,277
252,grokus,240,2439
253,pbewig,240,1664
254,(0xE6),240,655
255,Morphie,240,9
256,Dukkha,239,837
257,billbo2424,239,111
258,gerglo,239,1
259,hweigel528,238,389
260,(kennethklinger),238,60
261,CBurkhart,238,53
262,gabrieller,237,2313
263,cjb,237,1992
264,(chsl95),237,199
265,skutin,236,2594
266,lnxprof,236,2154
267,paladin8,236,2036
268,stephen_weber,236,750
269,davidgillis,236,303
270,BoltonBailey,235,386
271,alxcoh,235,47
272,foison,234,2746
273,xan,234,188
274,rlipsett,234,83
275,(szymczak),233,541
276,(edipusflex),233,459
277,lingomaniac88,233,127
278,joe.giuliani,233,83
279,sidhanth,231,1924
280,pzhon,231,1163
281,kjc,231,1027
282,koconnor,231,842
283,Mithander,231,694
284,NoHire,231,525
285,(kenbrooker),231,4
286,jefromi,229,2717
287,rmillika,229,2690
288,Valar_Dev,229,192
289,makhoma,229,154
290,mumps_masochist,228,1654
291,sontran16,228,1200
292,GoHawks,228,137
293,grahamholmes,228,86
294,waltervannini,227,1804
295,chulsky,227,328
296,jbum,227,233
297,mccaskey,227,70
298,zcxvbn,226,2470
299,dgf901,226,1114
300,pacman,226,939
301,nemtiax,226,462
302,dcterr,226,118
303,Jacob_Elafandi,226,110
304,Valdemarick,225,3474
305,btilly,225,2665
306,xack,225,2309
307,jquinn2,225,382
308,(livne),224,1505
309,(caelum02),224,66
310,sleepintegrity,223,2791
311,losingreallybadly,223,1291
312,ckthomas,223,202
313,benner4520,223,39
314,craig_ka,222,964
315,(louiehelm),222,595
316,demongolem,222,525
317,chahld,222,86
318,Zkid,222,0
319,Youjaes,221,3319
320,lcalc,221,2308
321,pinger,221,636
322,JammaB,221,593
323,tgp4,221,67
324,GraemeMcRae,220,1912
325,slicedclementines,220,244
326,Rfloyd01,220,171
327,nallen,219,2538
328,sivoh,219,2333
329,raykendo,219,2249
330,genwitt,219,1891
331,whoppercut,219,1258
332,dwalthour,219,664
333,svensen,219,471
334,gmgerken,219,347
335,jzheller,219,116
336,yli198,219,89
337,dmj111,218,1493
338,samnolen,218,105
339,jfreiberg,218,63
340,(nimr0d),218,17
341,homa_rano,217,1647
342,dhe128,217,1639
343,(steve98654),217,913
344,wartysoybean,217,335
345,ibid,217,228
346,fibberts,216,1811
347,climberig,216,1409
348,jeek,216,304
349,rjaguar3,216,215
350,mchalek,215,192
351,etaoin,214,2715
352,Steve_Lucas,214,2449
353,merolish,214,1819
354,lilleswing,214,266
355,phob,214,139
356,MathIsAwesome,214,46
357,raphey,214,40
358,inqtaiwan,213,1642
359,tcs0717,213,1199
360,Stashio,213,412
361,montyn,213,177
362,KORENA,212,535
363,superb_owl,212,171
364,(dcoles),212,79
365,jdonavan,211,3338
366,russodd,211,2493
367,riceanalyst,211,1132
368,jrouse042,211,739
369,Glitch29,211,522
370,Dumbo52,211,333
371,wfdoran,211,4
372,icy001,210,2160
373,Eldaerin,210,1606
374,Hozat,210,1505
375,(cdmoen),210,229
376,Deathfire-san,210,157
377,joelsmith,210,117
378,hyperdex,209,2098
379,ThePower,209,2012
380,dzhou,209,1925
381,jkedgar,209,1794
382,Sunrunner1605,209,1775
383,BostonBear,209,1370
384,(ManuSBedi),209,1034
385,clauyan,209,1010
386,hbgolze,209,789
387,browni3141,209,162
388,(bphillab),208,298
389,wndrobny,208,222
390,dawghaus,208,26
391,Varcho,208,24
392,moabird,208,6
393,wilsonmt,207,734
394,Oatmeat,207,427
395,ghurst,207,334
396,ExpHP,207,193
397,bruckner,207,27
398,woodchips,206,2135
399,outofthemadness,206,1260
400,geniusadam69,206,1057
401,ptarjan,206,737
402,marvel2010,206,704
403,dbatche3,206,606
404,amberite,206,385
405,acotis,206,318
406,katelyng,206,230
407,russellr,205,2336
408,sattui,205,636
409,JackODonohue,205,49
410,Alex52,205,0
411,garble,204,3306
412,Alfredwolf,204,3042
413,(adamc123),204,2895
414,davidFashion,204,2457
415,dripton,204,1415
416,cryptofalker,204,165
417,nasmith99,204,147
418,ferret30,204,115
419,mlochbaum,203,2482
420,mtadd,203,1972
421,(marcelodebarros),203,1026
422,accatagon,203,935
423,byorgey,203,286
424,Derek_Clegg,203,68
425,ambrose,202,1319
426,lpsmith,202,1171
427,jaxon,202,1036
428,larsroe,202,890
429,(noah13),202,767
430,teekyman,202,429
431,dogbox,202,404
432,downtownknits,202,403
433,Eventhorizon,202,119
434,nsg,202,81
435,hacatu,202,51
436,jaimal.i,201,1653
437,zifmia,201,338
438,(r4ven),201,269
439,Forehead,201,96
440,xlearsi31,201,28
441,calypsonic,201,3
442,LarryBaum,200,3497
443,Cosmologicon,200,3434
444,kdmartin,200,3050
445,brandon-kp,200,2208
446,hedgehog3815,200,913
447,(ketankshukla),200,343
448,Snerd,200,35
449,jke67,199,462
450,tklalmighty,199,409
451,kemperb,198,2547
452,8h534d432,198,2276
453,glguy,198,2214
454,(korman),198,1896
455,Serinox,198,1110
456,saryakhran,198,253
457,blueyoshi321,198,47
458,westicles,197,2818
459,swellman,197,1943
460,danielf,197,510
461,yamazaki256,197,498
462,BobTheGreat,197,57
463,(pgcomp),197,28
464,ethanjl91,196,2231
465,vitaminz,196,622
466,qsari,196,330
467,GNFS,196,23
468,troom,196,1
469,grogers,195,2681
470,atparrish,195,1858
471,un1,195,1147
472,thagg,195,912
473,gaussian_integer,195,790
474,wgpollock,195,309
475,gjanee,195,179
476,dbb3,195,37
477,normanus,195,28
478,Nyax,194,1821
479,uglander,194,666
480,kirkb,194,91
481,JamieCamardelle,193,2934
482,srnth,193,1648
483,Eigen20,193,1251
484,squidaction,193,232
485,jwpowell,193,213
486,Dikkemik,193,115
487,hell080185,192,1421
488,Iguana32,192,192
489,schreck,192,53
490,piguy314159,192,0
491,mumbler,191,2912
492,gangien,191,538
493,bsetzer,191,416
494,danmedani,191,227
495,(Eric_Patton),190,1863
496,eulerShulgi2,190,699
497,benhummon,190,411
498,TJQIV,190,357
499,vscotto,190,190
500,benhoch13,190,3
501,ewheeler,189,2552
502,ARYoung65,189,2105
503,rcck81,189,1863
504,piac31,189,1831
505,fknauss,189,1667
506,(SteveBrooklineMA),189,1546
507,Chumpy,189,1194
508,augurar,189,880
509,ravdin,189,23
510,SageEuler,189,3
511,nonagon,188,1807
512,djk1076,188,1312
513,dirtlamb5,188,913
514,jschorr,188,547
515,awo,188,490
516,jfirester,188,4
517,markcrim,187,3764
518,tkeller,187,3357
519,mtchang,187,949
520,grovert,187,637
521,iamcaspian,186,3160
522,ricktheogre,186,2861
523,TimSun,186,1252
524,snchlsn,186,991
525,b49P23TIvg,186,236
526,champaignon,185,1655
527,aarora09,185,1023
528,JohnBP,185,806
529,jeffbaumann,185,18
530,countyguy,185,11
531,alexdor,185,7
532,RockSunner,184,1747
533,DJJerome,184,1321
534,(jasper9876),184,876
535,Steve496,184,808
536,(zefrosnbrick),184,529
537,zachzane,184,416
538,jsemko,184,243
539,sligocki,184,161
540,JamesRauen,184,58
541,wtrotter,184,21
542,dskabelund,184,2
543,BH4,184,0
544,Spectre65535,183,2491
545,wdberkeley,183,1571
546,buckshot,183,1557
547,Lamira,183,1219
548,MathProf1618,183,1195
549,(ciphergoth),183,407
550,latkin,183,309
551,xloxk,183,293
552,aaymeloglu,183,213
553,atkins,183,180
554,intrepidcoder,183,163
555,ultrakeet,183,109
556,(gblais),183,62
557,(michael.s.emanuel),183,0
558,Tirian,182,3308
559,torgan,182,191
560,ArrayMaster3000,182,142
561,dstrite,181,2548
562,tgerdes,181,1847
563,zer0keefie,181,1303
564,sroot,181,29
565,noogiedunn,181,2
566,incandenza,180,2474
567,paranoia,180,2398
568,(OldCIgarette),180,1840
569,ednerd,180,1003
570,involution,180,378
571,heropup,180,303
572,nseward,180,246
573,mustelid,180,232
574,RikSm,180,156
575,(dgottner),180,90
576,arpsmack,180,36
577,bigdaddy472,179,2361
578,vandermond,179,2231
579,zwilt3,179,1321
580,Queep,179,1259
581,argusdusty,179,1257
582,(recipito),179,1020
583,(pheinrich),179,560
584,yred,179,353
585,ct075,179,0
586,daniellathrop,178,2871
587,(cconnett),178,2747
588,tehcranium,178,2483
589,Simantag,178,1956
590,ke9tv,178,637
591,Cosmic,178,584
592,edjah,178,192
593,ddgoff,178,37
594,qqphan,177,2372
595,panorama,177,1357
596,davmont,177,1065
597,tigrenok,177,1
598,ehymel,176,2395
599,spacemouse,176,1946
600,steelemd,176,1192
601,dominicktwitty,176,903
602,artemb,176,392
603,Steppenwolf99,176,27
604,cornelpg,175,3326
605,EddyFerreira,175,2783
606,yeeman,175,2217
607,nevralia,175,2188
608,joshuamillsma,175,1840
609,ArcadiaPerson,175,1106
610,cluj,175,1069
611,DaveBaum,175,660
612,humcalc216,175,162
613,rphenson,175,126
614,(jbuysse),175,120
615,danghoa1,174,1518
616,alef1,174,888
617,dharasty,174,887
618,damon_achey,174,529
619,adang1345,174,178
620,theodoretliu,174,2
621,fgt10,173,2698
622,tcmotter,173,1415
623,etothepitimesi,173,1231
624,(prizmpromise),173,985
625,smeds1,173,364
626,kris.dude,173,233
627,irchans,173,6
628,momentomori,173,4
629,bubblehead,172,2553
630,shummie,172,1961
631,feet32,172,1534
632,(nickolasandersen),172,1359
633,randall77,172,1158
634,hshearer,172,328
635,jstelly,172,312
636,doc_ou,172,217
637,gwrightnyc,172,47
638,bcc32,172,40
639,eskaug,172,10
640,mjstrube,171,1646
641,(Purogia),171,1165
642,jrue,171,1110
643,lewellen,171,1081
644,jm2421,171,925
645,(GlennHideaki),171,783
646,masonium,171,476
647,gurpreet_09,171,185
648,(DavidBurgess1997),171,161
649,rtdavis22,171,9
650,piepera,171,2
651,euleria,170,2264
652,Speydiana,170,1022
653,Zot95,170,848
654,jaxl,170,777
655,simplicio101,170,463
656,LisaC,170,356
657,(geoffreyiy1),170,298
658,awesomeusername,170,202
659,judygu,170,3
660,millin,169,2632
661,JPetersen,169,1913
662,wolfmurphy,169,1593
663,morgoth1145,169,1315
664,schneidk,169,1275
665,sycal,169,1208
666,LucasBrown,169,458
667,yaks_hairbrush,169,341
668,Artemish,169,121
669,SuckItLipkin,169,104
670,kronion,169,28
671,flatebo,168,3352
672,joglers,168,2026
673,cgodbout,168,1896
674,hhh1001,168,1820
675,goneuler,168,1516
676,mbirchmeier,168,1010
677,brainiac1530,168,859
678,Tureld,168,436
679,evanseverson,168,123
680,(RugbyRaizel),168,41
681,bbejot,168,14
682,JoshD,167,2645
683,(mediaptera),167,1033
684,gte206w,167,481
685,Blenheim,167,451
686,nsheetz,167,363
687,(desaic),167,111
688,merlinnimue,167,76
689,dnormand,167,0
690,(mrtollefson),166,2936
691,teoryn,166,2183
692,pieguy,166,2155
693,bg2b,166,1355
694,rbharvs,166,1099
695,rca,166,988
696,m42a,166,834
697,lisanke,166,737
698,preciselymb,166,681
699,tschultz,166,484
700,kvom,166,435
701,Dot,166,180
702,mndrake,166,159
703,boneheadmef,166,10
704,paero,165,3560
705,tugrul,165,2757
706,vasilyev,165,2430
707,ahauptma,165,952
708,Feryll,165,752
709,HowLongBeen,165,607
710,avi972,165,496
711,shendart,165,281
712,Gimmesumcredit,165,5
713,brianshmrian,164,2177
714,DavidCarraher,164,2084
715,nbruno,164,1673
716,(mikelmcdaniel),164,1392
717,Eirik0,164,904
718,jprobin,164,205
719,(bednarz0),164,126
720,SirMrGuy,164,57
721,(paher),164,31
722,ychebotarev,163,2641
723,clarag,163,2311
724,HBaxter,163,1841
725,relativity,163,1839
726,ekman,163,1327
727,jweibley628,163,180
728,(gh314),163,135
729,mvkid,163,31
730,plevande,163,0
731,bunuelo,162,3873
732,shkoo,162,3191
733,hyperddude,162,1285
734,(Babamots),162,470
735,PerryJer1,162,203
736,CarbonFerrous,162,119
737,mfeyg,162,13
738,africh,162,2
739,stinkycat,161,2036
740,SorcererofDM,161,2007
741,(drturnquist),161,1337
742,(Stunt10011),161,1317
743,stephenh,161,1106
744,(Murray65536),161,621
745,fourteenrivers,161,511
746,ruakh,161,451
747,timkostka,161,46
748,janis,161,3
749,spdqbr,160,2537
750,ejo,160,2130
751,miken500,160,1993
752,dstbstr,160,1729
753,ll931110,160,1257
754,dclouti,160,782
755,smrq,160,712
756,Duelist,160,691
757,pbyrnes,160,669
758,darebear,160,472
759,QuasiChameleon,160,325
760,bonenfan5ben,160,263
761,(Recondite),160,10
762,deinst,159,3980
763,shalter,159,2704
764,neyfam2000,159,1350
765,MrMathGeek,159,1247
766,msergeant,159,1233
767,hooded_paladin,159,1164
768,mallen84,159,500
769,kevmo314,159,315
770,bottesini,159,1
771,krotty,158,2803
772,mnechyba,158,2483
773,jlewis42,158,1771
774,dacvs,158,1530
775,tsmaster,158,1418
776,weis,158,1373
777,slipkin,158,950
778,(steveburke),158,769
779,(rmudroch),158,603
780,sykora,158,602
781,(smenon.euler),158,545
782,robertel,158,443
783,pkoes,158,281
784,aspen8131,158,78
785,macro,157,2794
786,Mr.Wizard,157,2419
787,(mojo1948),157,2245
788,(pianowow),157,2043
789,pannenkoek2012,157,1909
790,ebothwell,157,1806
791,srmagura,157,1796
792,MarkusQ,157,1229
793,bolte.17,157,1214
794,mike314,157,1148
795,bgwines,157,915
796,tfb,157,672
797,marsevern,157,476
798,Nik654,157,349
799,jhogan,157,319
800,skyroller,157,288
801,(Brian.Mellendorf),157,186
802,AlanWE_332a5,157,21
803,dmring,156,3304
804,ericj,156,3113
805,jorendorff,156,3085
806,yammerl,156,2247
807,js2357,156,1943
808,m1sterzer0,156,1492
809,thatch,156,1302
810,snydej,156,88
811,misterjay,156,43
812,scotwk,155,3439
813,mrkite,155,3333
814,Jason628,155,3072
815,jkadams,155,2993
816,dhermes,155,2637
817,politicalconfusion,155,2538
818,(bluekitty),155,2019
819,bal,155,1965
820,kvetter,155,1960
821,qbproger,155,1646
822,fasteddie,155,1539
823,MichaeLeroy,155,1210
824,McMartin,155,1147
825,peterlewhs,155,1130
826,puzzlepalace,155,797
827,naphren,155,789
828,michaellee94,155,674
829,(matthew.townsend),155,567
830,liub,155,398
831,jamarcus,155,296
832,hime,155,218
833,roxer94,155,110
834,danielwallace,154,2479
835,Kazthor,154,2431
836,quinish,154,2226
837,Mike_Housky,154,1890
838,daidailanlan,154,1867
839,zukerman,154,1542
840,zhelu,154,1368
841,(bjaminn),154,1338
842,Wildman,154,1053
843,matzsoft,154,869
844,11111011101,154,377
845,gideonleeper,154,299
846,SheldonD,154,184
847,cjfred,154,131
848,gvance,154,15
849,Saif,153,2823
850,Tahnan,153,2153
851,cbeav,153,2116
852,JoseCuervo,153,1946
853,(kbdamm),153,1749
854,lvaughn,153,1726
855,drchung,153,1031
856,DrMarkPugner,153,766
857,JLLagrange,153,437
858,(David_Nickerson),153,342
859,(haxdogg),153,205
860,dswenson,153,52
861,mcj_haskell,153,6
862,tkoz,153,5
863,HalfwayCrook,153,0
864,platykurtic,152,3852
865,knightry,152,2925
866,cnffi,152,2255
867,martij4,152,2208
868,AbsoluteConvergence,152,2143
869,GeoffG,152,1979
870,Kevin_L,152,1805
871,davidxgardner,152,1705
872,vbay03,152,1661
873,maffoo,152,1634
874,bnsh,152,1582
875,aquach,152,1159
876,waremi,152,1154
877,dhao3300,152,1145
878,(wilcoxjay),152,1127
879,semi225599,152,1051
880,rst53804,152,904
881,curitre,152,578
882,aldesuda,152,398
883,KevinRawlings,152,320
884,ewccatch,152,193
885,mps,152,182
886,eparlin,152,35
887,shersche,152,1
888,Bubba,151,3477
889,phil_g,151,3073
890,aaronl,151,2573
891,Leaper,151,2230
892,zfrazier,151,1715
893,caess,151,1704
894,tessenate,151,1681
895,(anshuchimala),151,1537
896,WoodyWeaver,151,1531
897,ogbad,151,1373
898,bpheil,151,914
899,patricko,151,886
900,Ikcelaks,151,853
901,NateT,151,803
902,Milric,151,693
903,dougeuler2,151,555
904,dpark3542,151,319
905,kinetical,151,283
906,fractaly,151,248
907,nullman,151,156
908,buohara,151,50
909,tnorris,150,3793
910,jorgbrown,150,3369
911,infinite_loop,150,3297
912,jburck,150,3118
913,estanford,150,2986
914,dgriff,150,2620
915,nair88,150,2270
916,devrajoh,150,1892
917,shanecruise,150,1695
918,chefboyardee71,150,1490
919,nayrb,150,1192
920,qhe,150,1017
921,pkize,150,984
922,ssmith2,150,652
923,belovedeagle,150,613
924,ertoz,150,600
925,Zhongxia,150,553
926,dazuma,150,82
927,theran,149,2593
928,Rothladoad,149,2562
929,ragove,149,1677
930,BAbdulBaki,149,1350
931,venkatrampramod,149,1046
932,scar,149,364
933,lpage,149,110
934,Dakfro,149,78
935,cdspitzer,149,3
936,mtappin,148,2828
937,Xerxes314,148,1922
938,nhmllr,148,1210
939,afasbind,148,1178
940,Hydaspe,148,974
941,unc,148,488
942,deanaw,148,109
943,elendia,148,72
944,ZelmersZoetrop,148,56
945,Mmm313,148,34
946,derekjames,148,13
947,Memeist,147,3549
948,rniyenga,147,3084
949,HierarchicalThinker,147,2857
950,(SkipWelsh),147,2251
951,mikkl,147,2215
952,deafgeek,147,2067
953,duketime,147,1877
954,tmcginniss,147,1086
955,ahood,147,684
956,jbeyer,147,505
957,azax1,147,402
958,victorliu,147,292
959,shchmue,147,182
960,freakazoid,147,28
961,_epistemologist,147,13
962,rgiuli,147,13
963,duane_bailey,147,0
964,gunnasix,146,2566
965,ttsnt,146,2239
966,science4sail,146,1966
967,mcammara,146,1542
968,glinden,146,1209
969,jamesbest135,146,1121
970,tdug1991,146,1116
971,darkdrium06,146,652
972,SamHarwellCSharp,146,580
973,tranzar,146,276
974,pj6444,146,179
975,andrew-i,146,142
976,geekynerd,146,123
977,Kugnae,146,80
978,superliminal,145,3452
979,wolfz0rz,145,2780
980,nthelement,145,2606
981,tabascq,145,2202
982,cynic2winter,145,2077
983,mddassarma,145,1901
984,TempeteCoeur,145,1729
985,plagace,145,1525
986,ABCarter,145,979
987,BeTheDuck,145,450
988,(llasramblue),145,262
989,Sandamnit,145,236
990,ARoss,145,39
991,thebnq,145,32
992,Technomage,144,3433
993,den000,144,2583
994,fyodor_karamazov,144,2243
995,SWest,144,1968
996,martijnstevenson,144,1892
997,Dav2.71828,144,1798
998,irrelephant,144,1670
999,dranders,144,1560
1000,theunderscore,144,1409
