rank,name,solved,recent
208,hkkhhk,151,1825
209,Nero,151,126
210,xx331234,150,565
211,bluefire,149,1957
212,(li.stayhere),149,1607
213,xiaoyi,149,1088
214,melon1234,147,2649
215,(critical27),147,1892
216,knorthplay,147,750
217,Forever_you,147,76
218,mo_0820,146,677
219,yushengjsman,145,1179
220,(fishgazer),144,2331
221,alphaxiang,144,1714
222,HJWAJ,144,137
223,liuyaqiu,144,62
224,iljyya,143,1374
225,xyz111,143,6
226,gjyalpha,142,2141
227,txyyss,142,1847
228,Amitabha,142,795
229,wangch,141,50
230,huguang,140,3121
231,(daniel.you),140,1763
232,Gedicht,140,1513
233,yanhan13,140,1402
234,codelibrary,140,1309
235,GideonWhu,140,1107
236,xxfen,139,1569
237,(huayi),139,636
238,skyivair,138,1257
239,(friarchen),138,1252
240,Solaria,138,71
241,gnocuil,137,1420
242,(flyraibow),137,1333
243,dinghysora,137,1057
244,famx_pencil,137,185
245,ACMonster,136,1639
246,jsxylzh,136,41
247,2huluanzi,135,1970
248,hhanger,135,1952
249,mickeyandkaka,135,81
250,bovinova,134,1764
251,zhuangxm,134,161
252,matman,133,2649
253,wjthu,133,2414
254,danei,133,1062
255,sdyy1990,133,888
256,waterret,133,782
257,(tmxk),132,1001
258,(xieyh11),132,699
259,Ra1nWarden,132,490
260,cyand1317,132,78
261,helium,131,3975
262,leeduhem,131,1091
263,NBAFifa,131,681
264,(geniusnut),131,412
265,VictorWonder,131,119
266,jiangerji,130,2784
267,zxx714,130,1847
268,Heart_Blue,130,461
269,yshhq,129,2183
270,daifei4321,129,2105
271,(cwjcsu),129,993
272,Eular,129,516
273,zrq,129,63
274,(--..),128,606
275,spline,128,479
276,justinxu,127,1765
277,manandsea,127,1758
278,judaplus,127,1400
279,huntxu,127,1091
280,minqiang,127,1044
281,candyfeline,127,920
282,Eastsun,127,727
283,chuzm15,127,364
284,(XupingYao),127,183
285,leapforlove,126,2135
286,Roowe,126,2107
287,whuawell,126,899
288,Miku_chousuki,126,43
289,fuwutu,125,1668
290,forresty,125,1192
291,chenminqi,125,757
292,(547826947),125,492
293,guoheng,124,1890
294,(liuq901),124,1724
295,Bephbin,124,579
296,(huangyunict),124,246
297,(sfiction),124,80
298,xuanyan,123,429
299,leojay,122,1933
300,riku_in_japan,122,1401
301,HyperGroups,122,655
302,(FTYYY),122,194
303,Ro.C.yR,121,1804
304,Chongkai,121,1551
305,slipper_l,121,699
306,(__Andy),121,687
307,qdzcslj,120,3576
308,ncuww,120,2751
309,ljz,120,2742
310,huangcd,120,2186
311,dgg32,120,2097
312,monad,120,1654
313,(laysent),120,460
314,xw_y_am,120,267
315,(ProjectYoung),120,224
316,1400011786,120,18
317,qwertybilly,119,3576
318,dsyin,119,1833
319,PhyFrancis,119,919
320,(xinix),119,882
321,winxos,118,3084
322,laughinging,118,423
323,Protoss,118,370
324,wavellite,117,3546
325,Greentie,117,2211
326,taorunz,117,1125
327,sittingbull,117,69
328,daiwb,116,3003
329,shiinamashiro,116,935
330,(kangpengpeng),116,209
331,zball,116,31
332,mayka.i.truba,115,1713
333,bistole,115,1569
334,zechac,115,51
335,(shenlei),115,18
336,chencc,114,3370
337,mitcc,114,1541
338,yellowriver,114,1055
339,.sjtu-lyj,114,644
340,zfhammer,114,415
341,easymath3,113,1653
342,cylixstar,113,1421
343,SilverBullet,113,1171
344,(Nithouson),113,139
345,vvee99,113,70
346,zjx20,112,2432
347,huangkan,112,1563
348,akarin,112,1219
349,(707481877),112,1110
350,zhoufeng512,112,533
351,thnt,112,134
352,NiklausMikaelson,112,95
353,Honeypot,111,3006
354,nickcen,111,1873
355,(ralphjessie),111,1663
356,(eddyxu),111,547
357,cherichy,111,517
358,quietsmile,111,462
359,JeffG,110,3481
360,cnbuff410,110,1859
361,(longwosion),110,1586
362,Peeeee,110,901
363,wandering,110,256
364,xl,109,2499
365,allensong95,109,1607
366,belanov,109,1357
367,guanyishu,109,529
368,flyee,109,511
369,s251258132,109,0
370,yanzixiang,108,3327
371,xingjianan,108,3290
372,meridional,108,1490
373,hulucc,108,1190
374,fjin,108,809
375,sunt05,108,763
376,XiaoTaoWang,108,346
377,xjlinyueru,107,2624
378,huzza,107,1874
379,AcrossTheSky,107,1134
380,magic331,107,494
381,syb9258,107,312
382,yejianye,106,3003
383,Mei.Xuelan,106,2023
384,xiekaixuan,106,944
385,huangshenno1,106,822
386,Puzzled,106,752
387,haryseldon,106,266
388,Andy_Li,106,98
389,ul0402206,105,2645
390,valwang,105,2363
391,guangge77,105,1695
392,gcd0318,105,1368
393,(gedt11),105,689
394,hongyan,105,482
395,bloodwolf,105,233
396,cpy,105,85
397,(sel-fish),105,0
398,lidaobing,104,3580
399,Alel,104,2747
400,yangsx,104,2665
401,MiceBiteWood,104,1997
402,citaret,104,1816
403,tanghuanan,104,1665
404,Erutan,104,1605
405,(wzw),104,1425
406,anxinguo,104,160
407,wftao1995,104,30
408,txguo,103,3170
409,dementrock,103,2385
410,Mr.WireDancer,103,2041
411,LeavittZhang,103,2025
412,onceloved,103,1276
413,(levyliao),103,485
414,petitfish,103,449
415,lijunkang,103,181
416,mr_delphi,102,1911
417,oinil,102,1353
418,iLang,102,1346
419,Tain,102,1101
420,hikean,102,859
421,caoyi0905,102,842
422,justin03,102,310
423,dongbing,102,282
424,huizew,102,243
425,mothing,101,2513
426,yanlingevol,101,1767
427,alpc62,101,1703
428,stoundmire,101,1333
429,yun_sun,101,1221
430,(ivoryxiong),101,1048
431,yang_bigarm,101,646
432,kapok,101,413
433,rabbit_lb,101,357
434,wdztyang,101,320
435,chehou,101,117
436,(289728525),101,5
437,amadeoh,100,2819
438,riobard,100,2747
439,jessicasco,100,2490
440,yessit,100,2370
441,Fred Lin,100,2349
442,windmisses,100,2342
443,yeah1900,100,2081
444,DUANBELIEVE,100,2034
445,meye,100,1950
446,Hooloong,100,1877
447,Fandi,100,1794
448,equation314,100,1297
449,yuniscomputing,100,1152
450,(nkzimmon),100,953
451,s0ng,100,337
452,zerosnake0,100,313
453,D_Tesla,100,7
454,ljhku,99,1780
455,gameboy1024,99,1169
456,imxian,99,462
457,art9,99,102
458,bbschat,98,2732
459,changsheng,98,2356
460,(jilinxie),98,1496
461,jiufengzi,97,1871
462,Javran,97,1241
463,sailuo,96,3614
464,zenwalk,96,2355
465,liuyubobobo,96,1036
466,thinginitself,96,880
467,(bigmortz),96,786
468,Gloria,95,3290
469,MaZhanlei,95,3066
470,_Ke,95,1207
471,Sacry,95,1148
472,luobuda,95,620
473,(cyyever),95,221
474,plokzfadai,94,1954
475,pavelkang,94,1634
476,jmouse,94,1412
477,Answeror,93,2122
478,(hahahanibal),93,1500
479,zero.chs,93,993
480,paroid,93,820
481,Nilnova,93,501
482,oyyfj,92,3108
483,bigsh1p,92,1171
484,xWvxYWYxvWx,92,441
485,skywalkert,92,118
486,cq_xuke,92,100
487,coffee.stone,91,2801
488,apzc2529,91,2745
489,xuyanfeng,91,1893
490,Erjin_Zhou,91,1137
491,(zhuoliuzhou),91,252
492,manchery,91,173
493,mytbk,91,14
494,giantchen,90,1864
495,CandyZ,90,1507
496,tiger2fish,90,1337
497,(yangyuxuan),90,1258
498,broots,90,1129
499,SunMoon,89,3785
500,haha_win7,89,3063
501,patrol,89,2109
502,Golbez,89,2104
503,ipodfans,89,2081
504,WJMZBMR,89,1912
505,dwh,89,1230
506,Xihuan01,89,1092
507,tieer,89,535
508,JMan_Zx,89,314
509,(grossopa),89,262
510,sjt,89,123
511,doc420836131,89,10
512,jinjing,88,3604
513,hywei,88,2288
514,saintqdd,88,1426
515,iambic,88,1330
516,yininggeta1,88,495
517,Stilwell,88,129
518,RichardCheng,87,3520
519,jinzhidong2539,87,3420
520,snake0406,87,3283
521,SsJia,87,2823
522,comaoe,87,2423
523,(nisec_eric),87,1924
524,sgm0002003,87,1858
525,jjwt,87,1575
526,kw120943839,87,1550
527,thezero12,87,629
528,founderfan,87,372
529,Dumbear,87,242
530,fingerfly,87,198
531,kererchui,87,168
532,25kaikai,87,153
533,goby,87,115
534,mpouse,86,3161
535,panda_lin,86,2705
536,chinshin,86,2669
537,yaac,86,2657
538,jieshuzheng,86,2296
539,hetong_007,86,2223
540,icedream91,86,1588
541,abbypan,86,233
542,zkl132,85,2923
543,HEU_xueyan,85,2447
544,nuhaiguhun,85,2317
545,chwang1986,85,2237
546,bamboodragonfly,85,2217
547,donggua,85,2054
548,yummiii,85,1975
549,duanyann,85,1202
550,yizha,85,1089
551,lsc930625,85,1081
552,wakemecn,85,713
553,Key_Wgh,85,661
554,mywaythere,85,394
555,yangfandn,85,170
556,saucer2007,84,2152
557,ruibz,84,1893
558,laotse,84,1728
559,zuopeng,84,1099
560,mlnwc,84,1097
561,leaveye,84,1047
562,(calvinxiao),84,652
563,(xycuckoo),84,563
564,(ylidb),84,323
565,ikindlefire,84,195
566,Lozy,83,2288
567,(tntljc),83,1953
568,cheuk-fung,83,1780
569,koonom,83,1639
570,(shibingyu),83,1400
571,hongtengyin,83,1253
572,pierre200328,83,992
573,(Jie_HU),83,779
574,jxyz123,83,689
575,southpacific,83,54
576,OhHaHaHa,83,17
577,fdks,82,3475
578,sgi,82,2837
579,ghostknight,82,2340
580,zhaoda006,82,2318
581,bladeralien,82,1568
582,kirklovy,82,1553
583,(zariskij),82,1268
584,deepseawhale,82,1203
585,wyjail,82,1027
586,wanggen,82,947
587,(saijie),82,782
588,fizban007,82,757
589,harrysun,82,453
590,zhuifengmu,82,307
591,henterji,81,3395
592,liquanwei,81,2697
593,rdcyash,81,2512
594,TNB,81,2335
595,DaiYang,81,2067
596,ishallfly,81,1895
597,aaronx,81,1729
598,cby12,81,1393
599,fangx13,81,1392
600,klusting,81,1382
