|-------+---------------------+--------+---------|
|  rank | name                | solved | recent  |
|  900  | Ikcelaks            | 151    | 853     |
|  677  | brainiac1530        | 168    | 859     |
|  843  | matzsoft            | 154    | 869     |
|  534  | (jasper9876)        | 184    | 876     |
|  508  | augurar             | 189    | 880     |
|  899  | patricko            | 151    | 886     |
|  617  | dharasty            | 174    | 887     |
|  616  | alef1               | 174    | 888     |
|  163  | msauhta             | 275    | 890     |
|  246  | confluential        | 242    | 890     |
|  428  | larsroe             | 202    | 890     |
|  35   | neverforget         | 442    | 893     |
|  601  | dominicktwitty      | 176    | 903     |
|  717  | Eirik0              | 164    | 904     |
|  880  | rst53804            | 152    | 904     |
|  472  | thagg               | 195    | 912     |
|  343  | (steve98654)        | 217    | 913     |
|  446  | hedgehog3815        | 200    | 913     |
|  513  | dirtlamb5           | 188    | 913     |
|  898  | bpheil              | 151    | 914     |
|  795  | bgwines             | 157    | 915     |
|  644  | jm2421              | 171    | 925     |
|  211  | (tweedcap)          | 254    | 933     |
|  422  | accatagon           | 203    | 935     |
|  300  | pacman              | 226    | 939     |
|  519  | mtchang             | 187    | 949     |
|  777  | slipkin             | 158    | 950     |
|  707  | ahauptma            | 165    | 952     |
|  210  | rlindley            | 254    | 954     |
|  314  | craig_ka            | 222    | 964     |
|  940  | Hydaspe             | 148    | 974     |
|  986  | ABCarter            | 145    | 979     |
|  132  | Tool                | 300    | 982     |
|  223  | gechhesy            | 250    | 982     |
|  921  | pkize               | 150    | 984     |
|  624  | (prizmpromise)      | 173    | 985     |
|  162  | bmcgarvey           | 275    | 986     |
|  695  | rca                 | 166    | 988     |
|  524  | snchlsn             | 186    | 991     |
|  569  | ednerd              | 180    | 1003    |
|  385  | clauyan             | 209    | 1010    |
|  676  | mbirchmeier         | 168    | 1010    |
|  920  | qhe                 | 150    | 1017    |
|  582  | (recipito)          | 179    | 1020    |
|  652  | Speydiana           | 170    | 1022    |
|  527  | aarora09            | 185    | 1023    |
|  421  | (marcelodebarros)   | 203    | 1026    |
|  281  | kjc                 | 231    | 1027    |
|  855  | drchung             | 153    | 1031    |
|  683  | (mediaptera)        | 167    | 1033    |
|  384  | (ManuSBedi)         | 209    | 1034    |
|  427  | jaxon               | 202    | 1036    |
|  138  | krashman            | 294    | 1037    |
|  104  | (Jamie_)            | 327    | 1039    |
|  931  | venkatrampramod     | 149    | 1046    |
|  192  | JeffreyBosboom      | 260    | 1048    |
|  879  | semi225599          | 152    | 1051    |
|  842  | Wildman             | 154    | 1053    |
|  400  | geniusadam69        | 206    | 1057    |
|  596  | davmont             | 177    | 1065    |
|  610  | cluj                | 175    | 1069    |
|  643  | lewellen            | 171    | 1081    |
|  954  | tmcginniss          | 147    | 1086    |
|  694  | rbharvs             | 166    | 1099    |
|  609  | ArcadiaPerson       | 175    | 1106    |
|  743  | stephenh            | 161    | 1106    |
|  455  | Serinox             | 198    | 1110    |
|  642  | jrue                | 171    | 1110    |
|  299  | dgf901              | 226    | 1114    |
|  970  | tdug1991            | 146    | 1116    |
|  186  | (enotpolaskun)      | 262    | 1120    |
|  969  | jamesbest135        | 146    | 1121    |
|  878  | (wilcoxjay)         | 152    | 1127    |
|  29   | mathguy314          | 456    | 1128    |
|  825  | peterlewhs          | 155    | 1130    |
|  367  | riceanalyst         | 211    | 1132    |
|  877  | dhao3300            | 152    | 1145    |
|  471  | un1                 | 195    | 1147    |
|  824  | McMartin            | 155    | 1147    |
|  794  | mike314             | 157    | 1148    |
|  876  | waremi              | 152    | 1154    |
|  633  | randall77           | 172    | 1158    |
|  875  | aquach              | 152    | 1159    |
|  209  | shocksteel          | 254    | 1162    |
|  280  | pzhon               | 231    | 1163    |
|  767  | hooded_paladin      | 159    | 1164    |
|  641  | (Purogia)           | 171    | 1165    |
|  426  | lpsmith             | 202    | 1171    |
|  59   | (davin)             | 376    | 1175    |
|  939  | afasbind            | 148    | 1178    |
|  600  | steelemd            | 176    | 1192    |
|  919  | nayrb               | 150    | 1192    |
|  507  | Chumpy              | 189    | 1194    |
|  548  | MathProf1618        | 183    | 1195    |
|  359  | tcs0717             | 213    | 1199    |
|  291  | sontran16           | 228    | 1200    |
|  665  | sycal               | 169    | 1208    |
|  968  | glinden             | 146    | 1209    |
|  823  | MichaeLeroy         | 155    | 1210    |
|  938  | nhmllr              | 148    | 1210    |
|  793  | bolte.17            | 157    | 1214    |
|  547  | Lamira              | 183    | 1219    |
