rank,name,solved,recent
94,EnDorphin,116,2091
95,(Byungwoo.Jeon),116,257
96,(kinetc),116,17
97,kyduke,114,197
98,DG,112,3211
99,falsetru,111,2979
100,yangbak,111,2080
101,neurome,110,1544
102,tpzcln,110,1367
103,insikk,110,1217
104,Abalcon,110,1092
105,Ainodyne,109,628
106,astein,108,370
107,teddywith,107,3145
108,PhoBiA,107,1220
109,hongsch1,107,265
110,xenosoz,106,2257
111,cdg720,106,2032
112,4135667,106,700
113,ntalbs,106,327
114,panda,105,1548
115,(pse1202),105,831
116,ehooizlo,104,1566
117,keugbang,104,368
118,dlimpid,103,2634
119,bosscq,102,1055
120,whitehwarang,102,310
121,(dalgu),102,5
122,libe,101,2101
123,joinsung,100,3696
124,sim0629,100,2733
125,nullstein,100,2484
126,(kparkeuler),100,69
127,ewmkkpe,98,2251
128,(ensual),98,2099
129,kiyohwan,97,1588
130,younghan,97,306
131,helicity,97,32
132,KimHoSik,96,3316
133,sangpaz,96,903
134,friend1226,96,191
135,(123harim),95,1176
136,dotorya,95,433
137,rai,94,2450
138,hwijung,94,526
139,desti,93,2008
140,king--kong,91,619
141,struessel,90,2061
142,epjs0126,90,1984
143,hitel00000,89,3574
144,skxmremd,89,1611
145,techshare,88,2259
146,laputan,88,2246
147,nineclue,88,199
148,moon020416,88,2
149,(raifthenerd),88,0
150,pkim,87,3367
151,marocchino,87,3128
152,purluno,87,3053
153,junwhan,87,2474
154,wonyoung,87,1631
155,sanhalee,87,1554
156,thechaos16,87,908
157,KAKaMK,86,3138
158,gs13068,86,1568
159,(hodduc),86,434
160,subinium,86,0
161,chokobole,85,3441
162,kivol,85,3323
163,chattee,85,469
164,key262yek,85,207
165,wonsik,84,1738
166,sjnam,84,1678
167,Hydrogen,84,1086
168,(wichgreen),83,2865
169,kaisyu,83,2843
170,(eulpine),83,1037
171,puella1204,83,1028
172,flagj,83,368
173,dhkim16,82,1868
174,(ksthiv),82,1590
175,T.Eom,81,3266
176,hck5209,81,2706
177,milkskin,81,1874
178,EffectiveService,81,1806
179,woongy,80,1959
180,bdares,80,980
181,About-Blank,80,341
182,danox,79,3152
183,inzilion,79,2494
184,souldreamer,79,2349
185,jeonbyungwoo,79,981
186,kjk850,78,2962
187,doodoori2,78,2312
188,(JohnSeo),78,1119
189,seongjaelee,77,2347
190,(sungjinlee),77,1862
191,sukjoony,77,1714
192,seaguy,77,1520
193,ironlung,77,1111
194,Shongky,77,907
195,ch81.song,77,370
196,birmjin.in,77,144
197,raymundo,76,2616
198,hothead,75,3056
199,nateburchell,75,2360
200,songsungkyun,75,2037
201,bingoo,75,2032
202,littlechun4,75,2022
203,solmonk,75,1633
204,ltdtl,75,1598
205,박상건,75,1038
206,YunGoon,75,284
207,zartoven,74,2707
208,vamf12,74,2559
209,kunbam09,74,1069
210,(bbaa1155),74,848
211,(gs13057),74,225
212,insany,73,2882
213,dkim90,73,1966
214,xoguslwkd,73,622
215,Oscillator,72,3437
216,trif,72,1852
217,hnjang810,72,1117
218,aleph0,72,995
219,NewPython,72,708
220,Corea,72,538
221,ssangkong,72,458
222,delfino4,72,85
223,drh,71,2990
224,motoko,71,2741
225,perryrage,71,2088
226,shwlinux,71,1686
227,jykim,71,1364
228,tapiko,71,1052
229,seul,71,789
230,proburner,71,705
231,aeromind,71,291
232,ntopia,70,3488
233,newshake,70,2976
234,jupiter7,70,1420
235,dpp5411,70,1314
236,naldo,70,904
237,changhoon,69,3054
238,sonsworld,69,2193
239,mnbv,69,1906
240,pomtech,69,1773
241,steloflute,69,1746
242,milkiss,69,1058
243,Ephemera,69,872
244,Peacemiki,69,848
245,dincal,69,513
246,rmsrk33,69,173
247,wandookong,69,150
248,dreamsboat,69,39
249,sirgrey,68,3701
250,uzhao,68,1940
251,byturn,68,1861
252,hacysean,68,1545
253,JAYS,68,1442
254,caooeep,68,1333
255,philmasterplus,68,1301
256,eminency,68,767
257,(hsm6911),68,680
258,(nersery),68,671
259,jihunroh-python,68,57
260,Chulho-Song,67,3425
261,fort726,67,3025
262,(posithinks),67,2447
263,blue9057,67,2219
264,gnitemouse,67,2040
265,ideale,67,1823
266,(soharu1024),67,1780
267,ibato,67,1649
268,heemin32,67,1585
269,thebarbershop,67,627
270,(ikisis),67,75
271,nomadlife,67,16
272,ILyoan,66,3024
273,flaugh,66,2146
274,combacsa,66,2041
275,(lemonkr),66,2037
276,StarNK,66,1666
277,irisagfe,66,1201
278,hylee,66,1090
279,greatstone,66,985
280,laytotayl,65,3205
281,gs10107,65,2459
282,yxp30,65,1632
283,bookman01,65,1179
284,cguy2000,65,941
285,espring,65,467
286,nonblock,65,230
287,deity,65,221
288,Eclipse412,64,1798
289,cramade,64,1365
290,(yeori),64,839
291,kreateark,64,600
292,eltmzhsj,64,266
293,sherhy,64,246
294,krieiter,63,2043
295,sukwoo49,63,1815
296,kchhero,63,1538
297,wsh0509,63,1276
298,jooyunghan,63,1011
299,Veckal,63,654
300,(ZTZEROS),63,632
301,jacealan,63,152
302,calvados,62,2337
303,comkiwer,62,2061
304,(kismp123),62,1679
305,swchoi06,62,1522
306,arcadia88,62,972
307,runnie0427,62,735
308,aviness,62,726
309,jw.jung,62,643
310,boyboyhoo,62,374
311,freewild,62,5
312,legend12,61,3883
313,oky,61,3179
314,i274,61,1531
315,JongMan,61,1157
316,hiparkgss,61,192
317,TaeYoung,60,2715
318,boredashell99,60,2582
319,bst1206,60,1625
320,coprime,60,1435
321,optatum,60,1207
322,zxcxz7,60,917
323,fanoyong,60,578
324,tyamazaki,60,576
325,lasher247,60,383
326,ssico7,60,376
327,totworld,59,2712
328,brp-matlab,59,1853
329,MagicalOrb,59,1781
330,protos37,59,1219
331,zephyr9,59,255
332,Holics,58,2414
333,(mighty93),58,1519
334,hakenstock,58,1371
335,(tintin5108),58,1265
336,unbing,57,3125
337,jhyun95,57,1829
338,siscos,57,1787
339,(jaehaaheaj),57,413
340,greatkes,56,3071
341,wildartist,56,3036
342,yojo1000,56,2967
343,ruwin126,56,2517
344,zidarn,56,2416
345,akmakk,56,2410
346,asimov79,56,2259
347,m.Shin,56,2036
348,(rynn5419),56,1650
349,(lkkpou),56,1332
350,luxewiz,56,583
351,qwe6580,56,224
352,mohenjo,56,46
353,kang249,55,3409
354,indrazit,55,1844
355,yeonseung.kim,55,1367
356,(DarkAngel),55,1328
357,yimjy1996,55,1209
358,shuvh,54,3322
359,shurain,54,3087
360,hongjun7,54,2566
361,Clatue,54,2455
362,(tjyoo73),54,369
363,bits_and_scraps,54,311
364,(yyc9268),54,76
365,samerook,53,3074
366,dbcat,53,2931
367,seoleda,53,2381
368,Mastojun,53,2370
369,yielding,53,2067
370,ruunak,53,1835
371,yunskim,53,1704
372,rhs0266,53,1351
373,etoilebleu06,53,1261
374,hyunhwan,53,1165
375,AmorEtSpero,53,1075
376,16spark1,53,159
377,dish,52,3367
378,ejholic,52,3295
379,codejack,52,3211
380,deisys,52,2927
381,yoloseem,52,1165
382,(albert_park),52,1072
383,yangjy0113,52,1015
384,thumb,52,744
385,viciousagent86,52,388
386,john3374,51,2816
387,sinjimua,51,2716
388,singleheart,51,2082
389,boldragon,51,1882
390,sven_,51,1786
391,(spyrogira256),51,1707
392,eva0071,51,1632
393,glastonbury,51,1613
394,greentec,51,1584
395,ybjeon01,51,1080
396,(jins02),51,992
397,john-scarlet,51,803
398,hjl1595,51,764
399,Yearning,51,75
400,RisingCrow,50,4101
401,wmftsa,50,3052
402,Informatica_Kim,50,2893
403,kenjin2202,50,2747
404,isAir,50,2106
405,(ff0610),50,2024
406,nhw119,50,1940
407,seunghyun,50,1924
408,Leftium,50,1859
409,akalidos,50,1387
410,jacgyver,50,1207
411,sablime,50,908
412,hoonnhun,50,609
413,shephexd,50,525
414,wishsky02,50,313
415,(ssu2016rex),50,176
416,(hssuh),50,2
417,dawnok2,49,3764
418,jms7446,49,3223
419,mysanal,49,2710
420,A.I,49,2362
421,(syyim),49,2296
422,keysu,49,2124
423,anto5710,49,816
424,keiasz,49,278
425,tubeworm,48,3474
426,inkyu,48,2354
427,codevania,48,2091
428,kjlucid,48,1545
429,irondog,48,1451
430,reiphiel,48,1120
431,mookeun,48,893
432,parkkiung123,48,638
433,(gomcheol),48,187
434,demian51,47,3500
435,bupjae,47,3198
436,Legendre,47,1904
437,kipa00,47,1268
438,Pekaz,47,115
439,(eudemonicjh),47,109
440,csk1103,46,1866
441,sorry,46,1818
442,(kjk6463),46,1604
443,(choi101104),46,911
444,hwj8963,46,558
445,paosder,46,441
446,(junnyboy2008),46,340
447,toolofthought,46,40
448,impress313,46,3
449,eju,45,3612
450,threec,45,2884
451,phg,45,2451
452,btakeya,45,2414
453,bakaas,45,2311
454,k09wang,45,2252
455,(dino1251),45,1845
456,ermaker,45,1806
457,geehoon,45,1776
458,ybbarng,45,1538
459,toyun,45,531
460,ohwi,45,152
461,iljimae,45,50
462,kimyj63,44,2960
463,changwoo,44,2108
464,linkoffate,44,2000
465,taej0127,44,912
466,(simon61),44,861
467,dyh7557,44,670
468,whdnddh,44,617
469,nas90120,44,444
470,kimdaye,44,328
471,zcxcasd,43,2298
472,sru,43,1424
473,polaris340,43,711
474,hum369,43,86
475,namejames91,42,2604
476,salqueng,42,1446
477,prime73,42,1125
478,jaeankr,42,535
479,hjlee,42,425
480,jnzs,41,3340
481,yongyeol,41,3126
482,zplanet,41,2940
483,Violet716,41,2691
484,jmpabu,41,2566
485,karekano777,41,2411
486,sooshia,41,888
487,moonbk81,41,780
488,koosaga,41,658
489,ydh0110,41,356
490,(hwane918),40,1765
491,evil872,40,1708
492,(gs13105),40,1567
493,allurecat,40,1518
494,spikewj,40,1002
495,fourwingsy,40,966
496,narsis_07,40,175
497,Rica,39,3885
498,jinho,39,3280
499,zolac,39,3075
500,Sky77,39,2459
501,bluekyu,39,1939
502,kangbosun,39,1617
503,(biscuit_03),39,1095
504,aha00a,39,538
505,(aj.haru.kim),39,315
506,(ludi685),39,119
507,icomkid,38,2949
508,ihl7029,38,2844
509,lymose,38,2779
510,bdh92123,38,2681
511,anlogo,38,2660
512,jscsmk,38,2459
513,juno1990ahn,38,2199
514,taeminhong,38,1532
515,(seungheeye),38,1050
516,yeon,38,1005
517,jongyoonl,38,145
518,wisang,37,2395
519,synthdnb,37,1615
520,hokma,37,935
521,ygy7084,37,822
522,coozplz,37,779
523,yskim,36,3366
524,jandee1115,36,3322
525,mondo,36,2944
526,driverB,36,2486
527,baesah,36,2372
528,Alslayer,36,1999
529,karvens,36,1967
530,dpddaniel95,36,1838
531,zetice,36,1777
532,Minji,36,1684
533,xbfld,36,1624
534,comemail,36,1568
535,ahnhyungseo,36,1522
536,dayrainbow94,36,1429
537,AMUMU,36,733
538,hyeongyu,36,543
539,ent25d27,36,232
540,umkek,35,3689
541,jskim,35,3267
542,keating,35,3059
543,BaeJin,35,2024
544,my1989,35,2021
545,ohyecloudy,35,1881
546,Kivoloid,35,1730
547,kevin0960,35,1644
548,Backspe,35,1516
549,lucendo,35,1290
550,bkangel,35,1286
551,c0untd0wn,35,1115
552,mani3769,35,520
553,gaten,35,390
554,crymini,35,372
555,yongwoon,34,3072
556,ishtori,34,2040
557,liquorice_,34,1872
558,(jikim99),34,1834
559,nacyot,34,1676
560,(antest_1),34,1619
561,kernel0,34,1395
562,(jyh1124),34,1153
563,ksyou496usa,34,866
564,scmaro,34,824
565,jongwoo315,34,385
566,pmon2648,34,238
567,nablon,34,33
568,normit,33,3459
569,ezid,33,3157
570,YuhoChu,33,3047
571,Informatica_Ns,33,2622
572,blueless0804,33,2545
573,bwh620,33,2492
574,snowall,33,2385
575,(boohyunkim),33,2183
576,aproxacs,33,2021
577,(nonfrench),33,1832
578,tugisuwon,33,1823
579,(leemyungheon),33,1632
580,nkcyj,33,1370
581,x86kernel,33,1277
582,riverlike14,33,1
583,layup,33,0
584,Rio_kaizen,32,2763
585,Angel1004,32,2473
586,(lastcig),32,2397
587,(PuReumKang),32,2095
588,(dongwon412),32,1855
589,mstone81,32,1847
590,kwzhang,32,1449
591,JanAson,32,1296
592,eungkwon,32,1227
593,(minq.park),32,961
594,gijun0102,32,878
595,vernus,32,755
596,(pakcw0),32,154
597,KimXeno,31,3402
598,ToePeu,31,3357
599,wildjuno,31,2799
600,IOKLO,31,2406
601,lemma,31,2346
602,rinara_yu,31,2332
603,wnsdh14,31,2319
604,(pdcafe1),31,2119
605,(F.B),31,2095
606,The.King.of.Korea,31,1818
607,(sywon),31,1798
608,shaegis,31,1422
609,myhb9188,31,1108
610,LEEEEEEEEEE,31,1060
611,wisdroid,31,1036
612,tssads,31,1036
613,jayong93,31,1027
614,controller,31,997
615,ChihoWon,31,631
616,yechanny90,31,530
617,yous,31,337
618,altria0528,31,302
619,megi3dec,31,248
620,dalbom,30,3312
621,kenjin2201,30,3000
622,qesone,30,2956
623,zeroxy,30,2752
624,seotos,30,2715
625,litzrsh,30,2377
626,cat1729,30,1817
627,sjyoon,30,1733
628,bloodt,30,1685
629,(azyu),30,1627
630,oysiya,30,1586
631,zedoul,30,1416
632,(rohjoon),30,1324
633,angelosck,30,1076
634,hckhck,30,513
635,greengaguri,30,259
636,SilverCube,30,192
637,mortarkombat,30,48
638,pyvid_jsl,30,20
639,hellodj,29,3428
640,ayanami9306,29,3080
641,realnemesis,29,2700
642,kimchiman,29,2452
643,yongsung.kang,29,2407
644,(Pjw1999),29,2321
645,kjwkjw,29,477
646,(AladeenIII),29,77
647,adex1248,29,76
648,kwangrim.ahn,29,34
649,baru,29,0
650,jsryu21,28,3258
651,bjseo1986,28,3096
652,mykenoein,28,2213
653,kylejung,28,2104
654,yjroot,28,2104
655,e9t,28,2006
656,(powereyes),28,1864
657,gs13073,28,1735
658,(xenon054),28,1642
659,gmltjd0911,28,1616
660,hics33,28,914
661,yongduek,28,891
662,akachun,28,586
663,kurishin,28,203
664,starwatcherkiwi,28,158
665,voidreamy,27,3485
666,anyzen,27,2948
667,Nerevar,27,2931
668,kiho,27,2812
669,kall,27,2522
670,jechira,27,2478
671,serishan,27,1881
672,mathicalee,27,1678
673,bongya,27,1535
674,itugs,27,1048
675,ohj6452,27,729
676,-_-a,27,674
677,wnwo9037,27,598
678,sonsidal,27,401
679,beomjin.lee,27,350
680,lovewiz,26,3605
681,har,26,3435
682,yhkim,26,3333
683,eunjung,26,3229
684,cancho,26,2698
685,(Jy Bae),26,2409
686,NeverWash,26,2282
687,juneaftn,26,2157
688,swook,26,2023
689,rEgonicS,26,1987
690,pslave1,26,1196
691,elijah6,26,1193
692,Gubug,26,1139
693,Salmonjoon,26,1119
694,zoshs7,26,1117
695,geekjun,26,1111
696,ysj9867,26,985
697,rjuny1996,26,945
698,kunsu,26,944
699,dikenande,26,876
700,ingyu1008,26,586
701,jaywalnut310,26,381
702,y3pbg,26,355
703,co7799,26,341
704,kurukaka,26,323
705,nmsheeboy007,26,199
706,myshlee417,26,179
707,jlee6741,26,10
708,deukmo,25,3934
709,shinddo,25,3663
710,three023,25,3656
711,teenage-life,25,3495
712,melongi2,25,3136
713,aberaber11,25,2928
714,S.K.Lee,25,2767
715,Informatica_phraust1612,25,2584
716,woontae,25,2550
717,msnletsgo,25,2333
718,yoojh12,25,2219
719,(TaekminKim),25,1985
720,jcseo1028,25,1911
721,raspuna,25,1731
722,w2ok78,25,1240
723,SGIL,25,1237
724,amudoan,25,956
725,(w200kr),25,929
726,ysjee95,25,565
727,algo_rithm,25,490
728,hoonho97,25,435
729,masya,25,408
730,dyxogus,25,240
731,windows,25,192
732,wipkis,25,128
733,(a41798175),25,95
734,rubymix,25,36
