rank,name,solved,recent
67,ychoi100,137,1408
631,zedoul,30,1416
234,jupiter7,70,1420
13,JiminP,238,1421
608,shaegis,31,1422
472,sru,43,1424
536,dayrainbow94,36,1429
320,coprime,60,1435
46,lem,165,1436
253,JAYS,68,1442
476,salqueng,42,1446
30,00,199,1449
590,kwzhang,32,1449
429,irondog,48,1451
9,(sunleonid),261,1515
548,Backspe,35,1516
493,allurecat,40,1518
333,(mighty93),58,1519
192,seaguy,77,1520
305,swchoi06,62,1522
535,ahnhyungseo,36,1522
314,i274,61,1531
514,taeminhong,38,1532
673,bongya,27,1535
296,kchhero,63,1538
458,ybbarng,45,1538
101,neurome,110,1544
252,hacysean,68,1545
428,kjlucid,48,1545
114,panda,105,1548
155,sanhalee,87,1554
73,hij8765,131,1562
116,ehooizlo,104,1566
492,(gs13105),40,1567
158,gs13068,86,1568
534,comemail,36,1568
394,greentec,51,1584
268,heemin32,67,1585
630,oysiya,30,1586
129,kiyohwan,97,1588
174,(ksthiv),82,1590
2,hongraejo,412,1597
204,ltdtl,75,1598
442,(kjk6463),46,1604
144,skxmremd,89,1611
393,glastonbury,51,1613
40,udaque,181,1613
519,synthdnb,37,1615
659,gmltjd0911,28,1616
502,kangbosun,39,1617
560,(antest_1),34,1619
533,xbfld,36,1624
319,bst1206,60,1625
629,(azyu),30,1627
154,wonyoung,87,1631
282,yxp30,65,1632
392,eva0071,51,1632
579,(leemyungheon),33,1632
203,solmonk,75,1633
658,(xenon054),28,1642
547,kevin0960,35,1644
267,ibato,67,1649
348,(rynn5419),56,1650
70,yadi0119,132,1659
276,StarNK,66,1666
559,nacyot,34,1676
166,sjnam,84,1678
672,mathicalee,27,1678
304,(kismp123),62,1679
532,Minji,36,1684
628,bloodt,30,1685
226,shwlinux,71,1686
371,yunskim,53,1704
391,(spyrogira256),51,1707
491,evil872,40,1708
20,communia,210,1713
191,sukjoony,77,1714
546,Kivoloid,35,1730
721,raspuna,25,1731
627,sjyoon,30,1733
657,gs13073,28,1735
165,wonsik,84,1738
241,steloflute,69,1746
11,thkang,243,1762
490,(hwane918),40,1765
240,pomtech,69,1773
457,geehoon,45,1776
531,zetice,36,1777
266,(soharu1024),67,1780
329,MagicalOrb,59,1781
390,sven_,51,1786
338,siscos,57,1787
288,Eclipse412,64,1798
607,(sywon),31,1798
178,EffectiveService,81,1806
456,ermaker,45,1806
84,frigen,125,1808
295,sukwoo49,63,1815
626,cat1729,30,1817
441,sorry,46,1818
606,The.King.of.Korea,31,1818
265,ideale,67,1823
578,tugisuwon,33,1823
337,jhyun95,57,1829
577,(nonfrench),33,1832
558,(jikim99),34,1834
370,ruunak,53,1835
530,dpddaniel95,36,1838
354,indrazit,55,1844
455,(dino1251),45,1845
589,mstone81,32,1847
216,trif,72,1852
328,brp-matlab,59,1853
588,(dongwon412),32,1855
408,Leftium,50,1859
251,byturn,68,1861
190,(sungjinlee),77,1862
656,(powereyes),28,1864
440,csk1103,46,1866
173,dhkim16,82,1868
557,liquorice_,34,1872
177,milkskin,81,1874
44,p.istrati,176,1875
545,ohyecloudy,35,1881
671,serishan,27,1881
389,boldragon,51,1882
436,Legendre,47,1904
239,mnbv,69,1906
720,jcseo1028,25,1911
407,seunghyun,50,1924
41,(wooyekim),178,1931
501,bluekyu,39,1939
250,uzhao,68,1940
406,nhw119,50,1940
179,woongy,80,1959
213,dkim90,73,1966
529,karvens,36,1967
63,veblush,141,1974
142,epjs0126,90,1984
719,(TaekminKim),25,1985
689,rEgonicS,26,1987
528,Alslayer,36,1999
464,linkoffate,44,2000
655,e9t,28,2006
139,desti,93,2008
544,my1989,35,2021
576,aproxacs,33,2021
202,littlechun4,75,2022
688,swook,26,2023
405,(ff0610),50,2024
543,BaeJin,35,2024
111,cdg720,106,2032
201,bingoo,75,2032
347,m.Shin,56,2036
200,songsungkyun,75,2037
275,(lemonkr),66,2037
264,gnitemouse,67,2040
556,ishtori,34,2040
274,combacsa,66,2041
294,krieiter,63,2043
141,struessel,90,2061
303,comkiwer,62,2061
369,yielding,53,2067
90,(chiwook),118,2068
100,yangbak,111,2080
388,singleheart,51,2082
225,perryrage,71,2088
427,codevania,48,2091
94,EnDorphin,116,2091
587,(PuReumKang),32,2095
605,(F.B),31,2095
128,(ensual),98,2099
122,libe,101,2101
653,kylejung,28,2104
654,yjroot,28,2104
404,isAir,50,2106
463,changwoo,44,2108
604,(pdcafe1),31,2119
422,keysu,49,2124
273,flaugh,66,2146
687,juneaftn,26,2157
92,sutekine,117,2157
575,(boohyunkim),33,2183
238,sonsworld,69,2193
513,juno1990ahn,38,2199
652,mykenoein,28,2213
263,blue9057,67,2219
718,yoojh12,25,2219
79,gsm291,128,2228
146,laputan,88,2246
127,ewmkkpe,98,2251
454,k09wang,45,2252
110,xenosoz,106,2257
145,techshare,88,2259
346,asimov79,56,2259
686,NeverWash,26,2282
89,(kth3321),121,2293
421,(syyim),49,2296
471,zcxcasd,43,2298
453,bakaas,45,2311
78,hoo,128,2311
187,doodoori2,78,2312
603,wnsdh14,31,2319
644,(Pjw1999),29,2321
602,rinara_yu,31,2332
717,msnletsgo,25,2333
302,calvados,62,2337
601,lemma,31,2346
189,seongjaelee,77,2347
184,souldreamer,79,2349
426,inkyu,48,2354
199,nateburchell,75,2360
420,A.I,49,2362
22,Iris_harp,208,2363
368,Mastojun,53,2370
527,baesah,36,2372
625,litzrsh,30,2377
367,seoleda,53,2381
574,snowall,33,2385
518,wisang,37,2395
586,(lastcig),32,2397
600,IOKLO,31,2406
643,yongsung.kang,29,2407
685,(Jy Bae),26,2409
345,akmakk,56,2410
485,karekano777,41,2411
332,Holics,58,2414
452,btakeya,45,2414
344,zidarn,56,2416
88,lifthrasiir,122,2443
262,(posithinks),67,2447
137,rai,94,2450
451,phg,45,2451
642,kimchiman,29,2452
361,Clatue,54,2455
281,gs10107,65,2459
500,Sky77,39,2459
512,jscsmk,38,2459
585,Angel1004,32,2473
153,junwhan,87,2474
670,jechira,27,2478
125,nullstein,100,2484
526,driverB,36,2486
573,bwh620,33,2492
183,inzilion,79,2494
47,ddaker,164,2513
343,ruwin126,56,2517
669,kall,27,2522
572,blueless0804,33,2545
716,woontae,25,2550
208,vamf12,74,2559
360,hongjun7,54,2566
484,jmpabu,41,2566
26,l10veu,202,2571
318,boredashell99,60,2582
715,Informatica_phraust1612,25,2584
72,kgw0507,131,2598
475,namejames91,42,2604
197,raymundo,76,2616
571,Informatica_Ns,33,2622
118,dlimpid,103,2634
80,sehee382,127,2644
511,anlogo,38,2660
510,bdh92123,38,2681
483,Violet716,41,2691
684,cancho,26,2698
641,realnemesis,29,2700
176,hck5209,81,2706
207,zartoven,74,2707
419,mysanal,49,2710
327,totworld,59,2712
317,TaeYoung,60,2715
624,seotos,30,2715
387,sinjimua,51,2716
124,sim0629,100,2733
50,gok01172,160,2736
224,motoko,71,2741
403,kenjin2202,50,2747
623,zeroxy,30,2752
584,Rio_kaizen,32,2763
714,S.K.Lee,25,2767
509,lymose,38,2779
25,sharb,204,2793
599,wildjuno,31,2799
668,kiho,27,2812
386,john3374,51,2816
169,kaisyu,83,2843
508,ihl7029,38,2844
168,(wichgreen),83,2865
212,insany,73,2882
450,threec,45,2884
402,Informatica_Kim,50,2893
62,absenty,142,2910
380,deisys,52,2927
713,aberaber11,25,2928
366,dbcat,53,2931
667,Nerevar,27,2931
482,zplanet,41,2940
69,Kyoseon,133,2941
525,mondo,36,2944
666,anyzen,27,2948
507,icomkid,38,2949
622,qesone,30,2956
91,kheled,117,2956
462,kimyj63,44,2960
186,kjk850,78,2962
342,yojo1000,56,2967
233,newshake,70,2976
99,falsetru,111,2979
43,optimizerjerry,176,2980
223,drh,71,2990
621,kenjin2201,30,3000
272,ILyoan,66,3024
261,fort726,67,3025
49,Teferi,161,3030
341,wildartist,56,3036
570,YuhoChu,33,3047
401,wmftsa,50,3052
152,purluno,87,3053
237,changhoon,69,3054
198,hothead,75,3056
542,keating,35,3059
340,greatkes,56,3071
555,yongwoon,34,3072
365,samerook,53,3074
499,zolac,39,3075
53,choyb,157,3080
640,ayanami9306,29,3080
359,shurain,54,3087
651,bjseo1986,28,3096
336,unbing,57,3125
481,yongyeol,41,3126
151,marocchino,87,3128
712,melongi2,25,3136
157,KAKaMK,86,3138
107,teddywith,107,3145
182,danox,79,3152
569,ezid,33,3157
313,oky,61,3179
61,kjw0612,147,3180
435,bupjae,47,3198
280,laytotayl,65,3205
379,codejack,52,3211
98,DG,112,3211
418,jms7446,49,3223
683,eunjung,26,3229
650,jsryu21,28,3258
175,T.Eom,81,3266
541,jskim,35,3267
498,jinho,39,3280
378,ejholic,52,3295
620,dalbom,30,3312
132,KimHoSik,96,3316
358,shuvh,54,3322
524,jandee1115,36,3322
162,kivol,85,3323
682,yhkim,26,3333
83,rein01,125,3334
480,jnzs,41,3340
598,ToePeu,31,3357
523,yskim,36,3366
150,pkim,87,3367
377,dish,52,3367
35,uws8505,189,3371
597,KimXeno,31,3402
353,kang249,55,3409
260,Chulho-Song,67,3425
639,hellodj,29,3428
681,har,26,3435
215,Oscillator,72,3437
161,chokobole,85,3441
568,normit,33,3459
425,tubeworm,48,3474
665,voidreamy,27,3485
232,ntopia,70,3488
711,teenage-life,25,3495
32,stenhammar,193,3497
434,demian51,47,3500
143,hitel00000,89,3574
680,lovewiz,26,3605
449,eju,45,3612
710,three023,25,3656
709,shinddo,25,3663
540,umkek,35,3689
123,joinsung,100,3696
249,sirgrey,68,3701
417,dawnok2,49,3764
312,legend12,61,3883
497,Rica,39,3885
708,deukmo,25,3934
400,RisingCrow,50,4101
