rank,name,solved,recent
106,astein,108,354
192,ch81.song,77,354
553,crymini,35,356
308,boyboyhoo,62,358
323,ssico7,60,360
697,jaywalnut310,26,365
322,lasher247,60,367
564,jongwoo315,34,369
383,viciousagent86,52,372
552,gaten,35,374
674,sonsidal,27,385
724,masya,25,392
336,(jaehaaheaj),57,397
477,hjlee,42,409
136,dotorya,95,417
157,(hodduc),86,418
723,hoonho97,25,419
444,paosder,46,425
467,nas90120,44,428
16,kanie,230,439
219,ssangkong,72,442
283,espring,65,451
160,chattee,85,453
47,Unused,164,460
642,kjwkjw,29,462
722,algo_rithm,25,474
14,noxnia,234,486
23,petdrow,206,490
243,dincal,69,497
631,hckhck,30,497
71,HeeM,132,500
551,mani3769,35,504
412,shephexd,50,509
138,hwijung,94,510
74,colorized,131,510
613,yechanny90,31,514
457,toyun,45,515
476,jaeankr,42,519
218,Corea,72,522
502,aha00a,39,522
537,hyeongyu,36,527
31,eyTns,193,539
443,hwj8963,46,542
721,ysjee95,25,549
321,tyamazaki,60,560
320,fanoyong,60,562
66,kyumyonglee,140,565
347,luxewiz,56,567
658,akachun,28,570
696,ingyu1008,26,570
673,wnwo9037,27,582
289,kreateark,64,584
65,larez,140,586
411,hoonnhun,50,593
466,whdnddh,44,602
140,king--kong,91,603
212,xoguslwkd,73,606
267,thebarbershop,67,611
105,Ainodyne,109,613
612,ChihoWon,31,615
298,(ZTZEROS),63,616
430,parkkiung123,48,622
307,jw.jung,62,627
297,Veckal,63,638
486,koosaga,41,642
24,(lakshimi),205,645
465,dyh7557,44,654
256,(nersery),68,655
672,-_-a,27,658
255,(hsm6911),68,664
112,4135667,106,685
228,proburner,71,689
217,NewPython,72,692
471,polaris340,43,695
84,go_to_dmc,125,709
306,aviness,62,710
58,(j1wan),153,712
671,ohj6452,27,713
536,AMUMU,36,717
305,runnie0427,62,719
382,thumb,52,728
29,jjhangu2,199,733
592,vernus,32,739
75,(sy0414),130,740
396,hjl1595,51,748
254,eminency,68,751
59,Jungkeun,152,762
521,coozplz,37,763
485,moonbk81,41,764
17,Baekjoon,228,766
227,seul,71,773
395,john-scarlet,51,787
64,tjfktj,141,797
421,anto5710,49,800
520,ygy7084,37,806
563,scmaro,34,808
115,(pse1202),105,815
288,(yeori),64,823
208,(bbaa1155),74,832
242,Peacemiki,69,832
7,(ssk),307,842
464,(simon61),44,845
562,ksyou496usa,34,850
241,Ephemera,69,857
86,daewonyoon,123,859
695,dikenande,26,861
591,gijun0102,32,862
484,sooshia,41,872
657,yongduek,28,875
429,mookeun,48,877
133,sangpaz,96,887
234,naldo,70,888
191,Shongky,77,891
154,thechaos16,87,892
410,sablime,50,892
442,(choi101104),46,895
463,taej0127,44,896
656,hics33,28,898
4,ainu7,330,899
319,zxcxz7,60,901
720,(w200kr),25,913
519,hokma,37,919
282,cguy2000,65,925
694,kunsu,26,928
693,rjuny1996,26,929
719,amudoan,25,940
590,(minq.park),32,945
493,fourwingsy,40,950
304,arcadia88,62,956
177,bdares,80,964
182,jeonbyungwoo,79,965
277,greatstone,66,969
692,ysj9867,26,969
394,(jins02),51,976
216,aleph0,72,979
611,controller,31,981
492,spikewj,40,986
514,yeon,38,989
296,jooyunghan,63,995
381,yangjy0113,52,999
52,kimrip,158,1002
610,jayong93,31,1011
168,puella1204,83,1012
608,wisdroid,31,1020
609,tssads,31,1020
167,(eulpine),83,1021
203,박상건,75,1022
57,dalpaeng2,156,1022
670,itugs,27,1032
513,(seungheeye),38,1034
226,tapiko,71,1036
119,bosscq,102,1039
240,milkiss,69,1042
607,LEEEEEEEEEE,31,1044
68,(juncoder),134,1047
34,(mecatos95d),188,1049
207,kunbam09,74,1053
380,(albert_park),52,1056
373,AmorEtSpero,53,1059
630,angelosck,30,1060
393,ybjeon01,51,1064
164,Hydrogen,84,1070
276,hylee,66,1074
104,Abalcon,110,1076
77,bam8695,129,1077
501,(biscuit_03),39,1079
606,myhb9188,31,1092
190,ironlung,77,1095
691,geekjun,26,1095
550,c0untd0wn,35,1099
215,hnjang810,72,1101
690,zoshs7,26,1101
689,Salmonjoon,26,1103
185,(JohnSeo),78,1104
428,reiphiel,48,1104
475,prime73,42,1109
54,pjsdream,157,1112
688,Gubug,26,1123
51,yongwhan,160,1133
561,(jyh1124),34,1137
312,JongMan,61,1141
372,hyunhwan,53,1149
379,yoloseem,52,1149
135,(123harim),95,1160
281,bookman01,65,1163
687,elijah6,26,1177
686,pslave1,26,1180
275,irisagfe,66,1185
318,optatum,60,1191
409,jacgyver,50,1191
354,yimjy1996,55,1193
103,insikk,110,1201
327,protos37,59,1203
108,PhoBiA,107,1204
589,eungkwon,32,1211
718,SGIL,25,1221
717,w2ok78,25,1224
371,etoilebleu06,53,1245
332,(tintin5108),58,1249
435,(hssuh),47,1252
436,kipa00,47,1252
295,wsh0509,63,1260
580,x86kernel,33,1261
10,kcm1700,257,1266
549,bkangel,35,1270
548,lucendo,35,1274
19,ipkn,218,1276
81,kazel,127,1278
588,JanAson,32,1280
253,philmasterplus,68,1285
44,Breakun,170,1297
233,dpp5411,70,1298
629,(rohjoon),30,1308
353,(DarkAngel),55,1312
346,(lkkpou),56,1316
252,caooeep,68,1317
370,rhs0266,53,1335
225,jykim,71,1348
287,cramade,64,1349
102,tpzcln,110,1351
352,yeonseung.kim,55,1351
579,nkcyj,33,1354
331,hakenstock,58,1355
408,akalidos,50,1371
560,kernel0,34,1379
67,ychoi100,137,1392
628,zedoul,30,1400
232,jupiter7,70,1404
13,JiminP,238,1406
605,shaegis,31,1406
470,sru,43,1408
535,dayrainbow94,36,1413
317,coprime,60,1419
45,lem,165,1420
251,JAYS,68,1426
474,salqueng,42,1430
28,00,199,1433
587,kwzhang,32,1433
427,irondog,48,1435
9,(sunleonid),261,1499
547,Backspe,35,1500
491,allurecat,40,1502
330,(mighty93),58,1503
189,seaguy,77,1504
534,ahnhyungseo,36,1506
303,swchoi06,62,1507
311,i274,61,1515
512,taeminhong,38,1516
669,bongya,27,1519
294,kchhero,63,1522
456,ybbarng,45,1522
101,neurome,110,1528
250,hacysean,68,1529
426,kjlucid,48,1529
114,panda,105,1532
153,sanhalee,87,1538
73,hij8765,131,1546
116,ehooizlo,104,1550
490,(gs13105),40,1551
156,gs13068,86,1552
533,comemail,36,1552
392,greentec,51,1568
266,heemin32,67,1569
627,oysiya,30,1570
129,kiyohwan,97,1572
171,(ksthiv),82,1574
2,hongraejo,412,1581
202,ltdtl,75,1582
441,(kjk6463),46,1588
144,skxmremd,89,1595
38,udaque,181,1597
391,glastonbury,51,1597
518,synthdnb,37,1599
655,gmltjd0911,28,1600
500,kangbosun,39,1601
559,(antest_1),34,1603
532,xbfld,36,1608
316,bst1206,60,1609
626,(azyu),30,1611
152,wonyoung,87,1615
280,yxp30,65,1616
390,eva0071,51,1616
578,(leemyungheon),33,1616
201,solmonk,75,1617
654,(xenon054),28,1626
546,kevin0960,35,1628
265,ibato,67,1633
345,(rynn5419),56,1634
70,yadi0119,132,1643
274,StarNK,66,1650
558,nacyot,34,1660
163,sjnam,84,1662
668,mathicalee,27,1662
302,(kismp123),62,1663
531,Minji,36,1668
625,bloodt,30,1669
224,shwlinux,71,1670
369,yunskim,53,1688
389,(spyrogira256),51,1691
489,evil872,40,1692
20,communia,210,1697
188,sukjoony,77,1698
545,Kivoloid,35,1714
716,raspuna,25,1715
624,sjyoon,30,1717
653,gs13073,28,1719
162,wonsik,84,1722
239,steloflute,69,1730
11,thkang,243,1746
488,(hwane918),40,1749
238,pomtech,69,1757
455,geehoon,45,1760
530,zetice,36,1761
264,(soharu1024),67,1764
326,MagicalOrb,59,1765
388,sven_,51,1770
335,siscos,57,1771
286,Eclipse412,64,1782
604,(sywon),31,1782
175,EffectiveService,81,1790
454,ermaker,45,1790
83,frigen,125,1792
293,sukwoo49,63,1799
623,cat1729,30,1801
440,sorry,46,1802
603,The.King.of.Korea,31,1802
263,ideale,67,1807
577,tugisuwon,33,1807
334,jhyun95,57,1813
576,(nonfrench),33,1816
557,(jikim99),34,1818
368,ruunak,53,1819
529,dpddaniel95,36,1822
351,indrazit,55,1828
453,(dino1251),45,1829
586,mstone81,32,1831
214,trif,72,1837
325,brp-matlab,59,1837
585,(dongwon412),32,1839
407,Leftium,50,1843
249,byturn,68,1845
187,(sungjinlee),77,1846
652,(powereyes),28,1848
439,csk1103,46,1850
170,dhkim16,82,1852
556,liquorice_,34,1856
174,milkskin,81,1858
43,p.istrati,176,1859
544,ohyecloudy,35,1865
667,serishan,27,1865
387,boldragon,51,1866
434,Legendre,47,1888
237,mnbv,69,1890
715,jcseo1028,25,1895
406,seunghyun,50,1908
40,(wooyekim),178,1915
499,bluekyu,39,1923
248,uzhao,68,1924
405,nhw119,50,1924
176,woongy,80,1943
211,dkim90,73,1950
528,karvens,36,1951
63,veblush,141,1958
142,epjs0126,90,1969
714,(TaekminKim),25,1969
685,rEgonicS,26,1971
527,Alslayer,36,1983
462,linkoffate,44,1984
651,e9t,28,1990
139,desti,93,1992
543,my1989,35,2005
575,aproxacs,33,2005
200,littlechun4,75,2006
684,swook,26,2007
404,(ff0610),50,2008
542,BaeJin,35,2008
199,bingoo,75,2016
111,cdg720,106,2017
344,m.Shin,56,2020
198,songsungkyun,75,2021
273,(lemonkr),66,2021
555,ishtori,34,2024
262,gnitemouse,67,2025
272,combacsa,66,2025
292,krieiter,63,2027
141,struessel,90,2045
301,comkiwer,62,2045
367,yielding,53,2051
90,(chiwook),118,2052
100,yangbak,111,2064
386,singleheart,51,2066
223,perryrage,71,2072
425,codevania,48,2075
94,EnDorphin,116,2075
584,(PuReumKang),32,2079
602,(F.B),31,2079
128,(ensual),98,2083
121,libe,101,2085
649,kylejung,28,2088
650,yjroot,28,2088
403,isAir,50,2090
461,changwoo,44,2092
601,(pdcafe1),31,2103
420,keysu,49,2108
271,flaugh,66,2130
683,juneaftn,26,2141
92,sutekine,117,2141
574,(boohyunkim),33,2167
236,sonsworld,69,2177
511,juno1990ahn,38,2183
648,mykenoein,28,2197
261,blue9057,67,2203
713,yoojh12,25,2203
79,gsm291,128,2212
146,laputan,88,2231
127,ewmkkpe,98,2235
452,k09wang,45,2236
110,xenosoz,106,2241
145,techshare,88,2243
343,asimov79,56,2243
682,NeverWash,26,2267
89,(kth3321),121,2277
419,(syyim),49,2280
469,zcxcasd,43,2282
451,bakaas,45,2295
78,hoo,128,2295
184,doodoori2,78,2296
600,wnsdh14,31,2303
641,(Pjw1999),29,2305
599,rinara_yu,31,2316
712,msnletsgo,25,2317
300,calvados,62,2321
598,lemma,31,2330
186,seongjaelee,77,2331
181,souldreamer,79,2333
424,inkyu,48,2338
197,nateburchell,75,2344
418,A.I,49,2346
22,Iris_harp,208,2347
366,Mastojun,53,2354
526,baesah,36,2356
622,litzrsh,30,2361
365,seoleda,53,2365
573,snowall,33,2369
517,wisang,37,2379
583,(lastcig),32,2381
597,IOKLO,31,2390
640,yongsung.kang,29,2391
681,(Jy Bae),26,2393
342,akmakk,56,2394
483,karekano777,41,2395
329,Holics,58,2398
450,btakeya,45,2398
341,zidarn,56,2400
88,lifthrasiir,122,2427
260,(posithinks),67,2431
137,rai,94,2434
449,phg,45,2435
639,kimchiman,29,2436
359,Clatue,54,2439
279,gs10107,65,2443
498,Sky77,39,2443
510,jscsmk,38,2443
582,Angel1004,32,2457
151,junwhan,87,2458
666,jechira,27,2462
124,nullstein,100,2468
525,driverB,36,2470
572,bwh620,33,2476
180,inzilion,79,2478
46,ddaker,164,2497
340,ruwin126,56,2501
665,kall,27,2506
571,blueless0804,33,2529
711,woontae,25,2534
206,vamf12,74,2543
358,hongjun7,54,2550
482,jmpabu,41,2550
26,l10veu,202,2555
315,boredashell99,60,2566
710,Informatica_phraust1612,25,2568
72,kgw0507,131,2582
473,namejames91,42,2588
195,raymundo,76,2600
570,Informatica_Ns,33,2606
118,dlimpid,103,2619
80,sehee382,127,2628
509,anlogo,38,2644
508,bdh92123,38,2665
481,Violet716,41,2675
680,cancho,26,2682
638,realnemesis,29,2684
173,hck5209,81,2690
205,zartoven,74,2691
417,mysanal,49,2694
324,totworld,59,2696
314,TaeYoung,60,2699
621,seotos,30,2699
385,sinjimua,51,2700
123,sim0629,100,2717
50,gok01172,160,2720
222,motoko,71,2725
402,kenjin2202,50,2731
620,zeroxy,30,2736
581,Rio_kaizen,32,2747
709,S.K.Lee,25,2751
507,lymose,38,2763
25,sharb,204,2777
596,wildjuno,31,2783
664,kiho,27,2796
384,john3374,51,2800
166,kaisyu,83,2827
506,ihl7029,38,2828
165,(wichgreen),83,2849
210,insany,73,2866
448,threec,45,2868
401,Informatica_Kim,50,2877
62,absenty,142,2894
378,deisys,52,2911
708,aberaber11,25,2913
364,dbcat,53,2915
663,Nerevar,27,2915
480,zplanet,41,2924
69,Kyoseon,133,2925
524,mondo,36,2928
662,anyzen,27,2932
505,icomkid,38,2933
619,qesone,30,2940
91,kheled,117,2940
460,kimyj63,44,2944
183,kjk850,78,2946
339,yojo1000,56,2951
231,newshake,70,2960
99,falsetru,111,2963
42,optimizerjerry,176,2964
221,drh,71,2974
618,kenjin2201,30,2984
270,ILyoan,66,3008
259,fort726,67,3009
49,Teferi,161,3014
338,wildartist,56,3020
569,YuhoChu,33,3031
400,wmftsa,50,3036
150,purluno,87,3037
235,changhoon,69,3038
196,hothead,75,3040
541,keating,35,3043
337,greatkes,56,3055
554,yongwoon,34,3056
363,samerook,53,3058
497,zolac,39,3059
53,choyb,157,3064
637,ayanami9306,29,3064
357,shurain,54,3071
647,bjseo1986,28,3080
333,unbing,57,3110
479,yongyeol,41,3110
149,marocchino,87,3112
707,melongi2,25,3120
155,KAKaMK,86,3122
107,teddywith,107,3129
179,danox,79,3136
568,ezid,33,3141
310,oky,61,3163
61,kjw0612,147,3164
433,bupjae,47,3182
278,laytotayl,65,3189
377,codejack,52,3195
98,DG,112,3195
416,jms7446,49,3207
679,eunjung,26,3213
646,jsryu21,28,3242
172,T.Eom,81,3250
540,jskim,35,3251
496,jinho,39,3264
376,ejholic,52,3279
617,dalbom,30,3296
132,KimHoSik,96,3300
356,shuvh,54,3306
523,jandee1115,36,3306
159,kivol,85,3307
678,yhkim,26,3317
82,rein01,125,3318
478,jnzs,41,3324
595,ToePeu,31,3341
522,yskim,36,3350
148,pkim,87,3351
375,dish,52,3351
33,uws8505,189,3355
594,KimXeno,31,3386
350,kang249,55,3393
258,Chulho-Song,67,3409
636,hellodj,29,3413
677,har,26,3419
213,Oscillator,72,3421
158,chokobole,85,3425
567,normit,33,3443
423,tubeworm,48,3459
661,voidreamy,27,3469
230,ntopia,70,3472
706,teenage-life,25,3479
30,stenhammar,193,3481
432,demian51,47,3484
143,hitel00000,89,3559
676,lovewiz,26,3589
447,eju,45,3596
705,three023,25,3640
704,shinddo,25,3647
539,umkek,35,3673
122,joinsung,100,3680
247,sirgrey,68,3685
415,dawnok2,49,3748
309,legend12,61,3867
495,Rica,39,3869
703,deukmo,25,3918
399,RisingCrow,50,4085
