rank,name,solved,recent
137,hwijung,94,490
138,desti,93,1972
139,king--kong,91,583
140,struessel,90,2025
141,epjs0126,90,1948
142,hitel00000,89,3538
143,skxmremd,89,1575
144,techshare,88,2223
145,laputan,88,2210
146,nineclue,88,163
147,pkim,87,3331
148,marocchino,87,3092
149,purluno,87,3017
150,junwhan,87,2438
151,wonyoung,87,1595
152,sanhalee,87,1518
153,thechaos16,87,872
154,KAKaMK,86,3102
155,gs13068,86,1532
156,(hodduc),86,398
157,chokobole,85,3405
158,kivol,85,3287
159,chattee,85,433
160,key262yek,85,171
161,wonsik,84,1702
162,sjnam,84,1642
163,Hydrogen,84,1050
164,(wichgreen),83,2829
165,kaisyu,83,2807
166,(eulpine),83,1001
167,puella1204,83,992
168,flagj,83,332
169,dhkim16,82,1832
170,(ksthiv),82,1554
171,T.Eom,81,3229
172,hck5209,81,2670
173,milkskin,81,1838
174,EffectiveService,81,1770
175,woongy,80,1923
176,bdares,80,944
177,About-Blank,80,305
178,danox,79,3116
179,inzilion,79,2458
180,souldreamer,79,2313
181,jeonbyungwoo,79,945
182,kjk850,78,2926
183,doodoori2,78,2275
184,(JohnSeo),78,1083
185,seongjaelee,77,2311
186,(sungjinlee),77,1826
187,sukjoony,77,1678
188,seaguy,77,1484
189,ironlung,77,1075
190,Shongky,77,870
191,ch81.song,77,334
192,birmjin.in,77,108
193,raymundo,76,2580
194,hothead,75,3020
195,nateburchell,75,2324
196,songsungkyun,75,2001
197,bingoo,75,1995
198,littlechun4,75,1986
199,solmonk,75,1597
200,ltdtl,75,1562
201,박상건,75,1002
202,YunGoon,75,248
203,zartoven,74,2671
204,vamf12,74,2523
205,kunbam09,74,1033
206,(bbaa1155),74,811
207,(gs13057),74,189
208,insany,73,2846
209,dkim90,73,1930
210,xoguslwkd,73,586
211,Oscillator,72,3401
212,trif,72,1816
213,hnjang810,72,1080
214,aleph0,72,959
215,NewPython,72,672
216,Corea,72,502
217,ssangkong,72,422
218,delfino4,72,49
219,drh,71,2954
220,motoko,71,2704
221,perryrage,71,2052
222,shwlinux,71,1650
223,jykim,71,1328
224,tapiko,71,1016
225,seul,71,753
226,proburner,71,669
227,aeromind,71,254
228,ntopia,70,3452
229,newshake,70,2940
230,jupiter7,70,1384
231,dpp5411,70,1278
232,naldo,70,868
233,changhoon,69,3018
234,sonsworld,69,2157
235,mnbv,69,1870
236,pomtech,69,1737
237,steloflute,69,1710
238,milkiss,69,1022
239,Ephemera,69,836
240,Peacemiki,69,812
241,dincal,69,477
242,rmsrk33,69,137
243,wandookong,69,114
244,dreamsboat,69,2
245,sirgrey,68,3665
246,uzhao,68,1904
247,byturn,68,1825
248,hacysean,68,1509
249,JAYS,68,1406
250,caooeep,68,1296
251,philmasterplus,68,1265
252,eminency,68,731
253,(hsm6911),68,644
254,(nersery),68,634
255,jihunroh-python,68,21
256,Chulho-Song,67,3389
257,fort726,67,2989
258,(posithinks),67,2411
259,blue9057,67,2183
260,gnitemouse,67,2004
261,ideale,67,1787
262,(soharu1024),67,1744
263,ibato,67,1613
264,heemin32,67,1549
265,thebarbershop,67,591
266,(ikisis),67,39
267,ILyoan,66,2988
268,flaugh,66,2109
269,combacsa,66,2005
270,(lemonkr),66,2001
271,StarNK,66,1630
272,irisagfe,66,1165
273,hylee,66,1054
274,greatstone,66,949
275,laytotayl,65,3169
276,gs10107,65,2423
277,yxp30,65,1596
278,bookman01,65,1143
279,cguy2000,65,905
280,espring,65,431
281,nonblock,65,194
282,deity,65,185
283,Eclipse412,64,1762
284,cramade,64,1329
285,(yeori),64,802
286,kreateark,64,564
287,eltmzhsj,64,230
288,sherhy,64,210
289,krieiter,63,2007
290,sukwoo49,63,1779
291,kchhero,63,1502
292,wsh0509,63,1240
293,jooyunghan,63,975
294,Veckal,63,618
295,(ZTZEROS),63,596
296,jacealan,63,116
297,calvados,62,2301
298,comkiwer,62,2025
299,(kismp123),62,1643
300,swchoi06,62,1486
301,arcadia88,62,936
302,runnie0427,62,699
303,aviness,62,689
304,jw.jung,62,607
305,boyboyhoo,62,338
306,legend12,61,3847
307,oky,61,3143
308,i274,61,1495
309,JongMan,61,1121
310,hiparkgss,61,156
311,TaeYoung,60,2679
312,boredashell99,60,2545
313,bst1206,60,1589
314,coprime,60,1398
315,optatum,60,1170
316,zxcxz7,60,881
317,fanoyong,60,542
318,tyamazaki,60,540
319,lasher247,60,347
320,ssico7,60,340
321,nomadlife,60,0
322,totworld,59,2676
323,brp-matlab,59,1817
324,MagicalOrb,59,1745
325,protos37,59,1182
326,zephyr9,59,219
327,Holics,58,2378
328,(mighty93),58,1483
329,hakenstock,58,1335
330,(tintin5108),58,1229
331,unbing,57,3089
332,jhyun95,57,1793
333,siscos,57,1751
334,(jaehaaheaj),57,377
335,greatkes,56,3035
336,wildartist,56,3000
337,yojo1000,56,2931
338,ruwin126,56,2481
339,zidarn,56,2380
340,akmakk,56,2374
341,asimov79,56,2223
342,m.Shin,56,2000
343,(rynn5419),56,1614
344,(lkkpou),56,1296
345,luxewiz,56,547
346,qwe6580,56,188
347,mohenjo,56,10
348,kang249,55,3373
349,indrazit,55,1808
350,yeonseung.kim,55,1331
351,(DarkAngel),55,1292
352,yimjy1996,55,1173
353,(raifthenerd),55,108
354,shuvh,54,3285
355,shurain,54,3050
356,hongjun7,54,2530
357,Clatue,54,2419
358,(tjyoo73),54,333
359,bits_and_scraps,54,275
360,(yyc9268),54,39
361,samerook,53,3038
362,dbcat,53,2895
363,seoleda,53,2345
364,Mastojun,53,2333
365,yielding,53,2031
366,ruunak,53,1798
367,yunskim,53,1668
368,rhs0266,53,1315
369,etoilebleu06,53,1225
370,hyunhwan,53,1128
371,AmorEtSpero,53,1039
372,16spark1,53,123
373,dish,52,3331
374,ejholic,52,3259
375,codejack,52,3175
376,deisys,52,2891
377,yoloseem,52,1129
378,(albert_park),52,1036
379,yangjy0113,52,979
380,thumb,52,708
381,viciousagent86,52,352
382,john3374,51,2779
383,sinjimua,51,2680
384,singleheart,51,2046
385,boldragon,51,1846
386,sven_,51,1750
387,(spyrogira256),51,1671
388,eva0071,51,1596
389,glastonbury,51,1577
390,greentec,51,1548
391,ybjeon01,51,1044
392,(jins02),51,956
393,john-scarlet,51,767
394,hjl1595,51,728
395,freewild,51,242
396,Yearning,51,39
397,(kinetc),51,0
398,RisingCrow,50,4064
399,wmftsa,50,3015
400,Informatica_Kim,50,2857
