rank,name,solved,recent
511,jschorr,188,536
182,(Bo102010),265,538
920,Zhongxia,150,541
898,dougeuler2,151,543
581,(pheinrich),179,548
827,(matthew.townsend),155,556
27,rprestezog,459,558
876,curitre,152,567
969,SamHarwellCSharp,146,568
588,Cosmic,178,572
320,JammaB,221,582
314,(louiehelm),222,583
919,ertoz,150,589
777,sykora,158,590
145,thesunmaster,289,592
776,(rmudroch),158,592
402,dbatche3,206,594
707,HowLongBeen,165,595
186,ecowarrior,262,601
918,belovedeagle,150,601
163,Atmospheric,275,603
742,(Murray65536),161,609
129,vvenkai,301,610
465,vitaminz,196,610
135,lomont,296,619
228,malisper,249,622
319,pinger,221,624
407,sattui,205,625
516,grovert,187,625
587,ke9tv,178,625
968,darkdrium06,146,640
917,ssmith2,150,641
254,(0xE6),240,643
610,DaveBaum,175,649
332,dwalthour,219,653
478,uglander,194,655
755,pbyrnes,160,658
794,tfb,157,660
826,michaellee94,155,662
696,preciselymb,166,670
952,ahood,147,673
50,(Rapptz),397,677
60,jboeing,373,677
754,Duelist,160,680
897,Milric,151,681
282,Mithander,231,682
495,eulerShulgi2,190,687
401,marvel2010,206,693
188,mvaneerde,261,700
753,smrq,160,701
246,dbranscombe,242,703
109,chempro,320,714
392,wilsonmt,207,722
400,ptarjan,206,725
695,lisanke,166,725
368,jrouse042,211,727
267,stephen_weber,236,739
706,Feryll,165,740
854,DrMarkPugner,153,755
428,(noah13),202,756
775,(steveburke),158,758
187,fergemann,261,759
752,janis,160,759
653,jaxl,170,766
198,fahrenba,259,771
642,(GlennHideaki),171,771
751,dclouti,160,771
386,hbgolze,209,778
825,naphren,155,778
472,gaussian_integer,195,779
824,puzzlepalace,155,786
896,NateT,151,792
526,JohnBP,185,795
531,Steve496,184,797
227,ipsin,249,809
71,diffeqkid,357,817
169,lkkoller,273,820
694,m42a,166,823
255,Dukkha,239,826
125,mp1,304,829
281,koconnor,231,830
234,frrad,246,837
652,Zot95,170,837
895,Ikcelaks,151,841
676,brainiac1530,168,847
841,matzsoft,154,857
530,(jasper9876),184,864
506,augurar,189,868
894,patricko,151,875
616,alef1,174,876
617,dharasty,174,876
245,confluential,242,878
427,larsroe,202,878
162,msauhta,275,879
35,neverforget,442,881
598,dominicktwitty,176,892
715,Eirik0,164,892
875,rst53804,152,893
471,thagg,195,900
343,(steve98654),217,901
510,dirtlamb5,188,901
444,hedgehog3815,200,902
893,bpheil,151,902
793,bgwines,157,903
641,jm2421,171,913
210,(tweedcap),254,922
421,accatagon,203,923
299,pacman,226,927
515,mtchang,187,937
774,slipkin,158,938
705,ahauptma,165,940
209,rlindley,254,942
313,craig_ka,222,952
936,Hydaspe,148,963
983,ABCarter,145,968
132,Tool,300,970
223,gechhesy,250,971
916,pkize,150,973
623,(prizmpromise),173,974
161,bmcgarvey,275,975
693,rca,166,976
521,snchlsn,186,979
566,ednerd,180,991
385,clauyan,209,998
675,mbirchmeier,168,999
915,qhe,150,1006
580,(recipito),179,1009
651,Speydiana,170,1010
525,aarora09,185,1012
280,kjc,231,1015
420,(marcelodebarros),203,1015
853,drchung,153,1019
682,(mediaptera),167,1021
384,(ManuSBedi),209,1022
426,jaxon,202,1024
137,krashman,294,1025
102,(Jamie_),327,1028
927,venkatrampramod,149,1035
192,JeffreyBosboom,260,1036
874,semi225599,152,1039
840,Wildman,154,1041
399,geniusadam69,206,1046
594,davmont,177,1053
609,cluj,175,1058
640,lewellen,171,1069
951,tmcginniss,147,1075
692,rbharvs,166,1087
608,ArcadiaPerson,175,1094
741,stephenh,161,1094
454,Serinox,198,1098
639,jrue,171,1099
298,dgf901,226,1103
967,tdug1991,146,1104
185,(enotpolaskun),262,1108
966,jamesbest135,146,1110
873,(wilcoxjay),152,1115
28,mathguy314,456,1116
823,peterlewhs,155,1118
367,riceanalyst,211,1120
650,piepera,170,1128
872,dhao3300,152,1133
822,McMartin,155,1135
470,un1,195,1136
792,mike314,157,1136
871,waremi,152,1142
630,randall77,172,1146
870,aquach,152,1147
208,shocksteel,254,1150
279,pzhon,231,1151
638,(Purogia),171,1153
764,hooded_paladin,159,1153
649,rtdavis22,170,1157
425,lpsmith,202,1160
59,(davin),376,1163
935,afasbind,148,1166
597,steelemd,176,1180
914,nayrb,150,1181
505,Chumpy,189,1183
543,MathProf1618,183,1183
359,tcs0717,213,1187
290,sontran16,228,1189
664,sycal,169,1196
934,nhmllr,148,1198
965,glinden,146,1198
821,MichaeLeroy,155,1199
791,bolte.17,157,1202
542,Lamira,183,1207
790,MarkusQ,157,1217
622,etothepitimesi,173,1219
763,msergeant,159,1221
64,Ben.Smallpox,367,1222
762,MrMathGeek,159,1236
119,hdtscott,309,1240
482,Eigen20,193,1240
520,TimSun,186,1240
579,argusdusty,179,1245
750,ll931110,160,1245
331,whoppercut,219,1246
1000,prometheus66,144,1247
578,Queep,179,1247
398,outofthemadness,206,1248
663,schneidk,169,1264
731,hyperddude,162,1273
999,kathrelkeld,144,1274
310,losingreallybadly,223,1279
88,Googly,342,1280
114,lukasz_s,312,1283
561,zer0keefie,181,1291
807,thatch,156,1291
509,djk1076,188,1301
662,morgoth1145,169,1304
168,fredh,273,1306
740,(Stunt10011),161,1306
191,eigenscalar,260,1307
424,ambrose,202,1308
577,zwilt3,179,1309
529,DJJerome,184,1310
724,ekman,163,1316
739,(drturnquist),161,1325
839,(bjaminn),154,1326
241,michael.zahniser,243,1333
761,neyfam2000,159,1338
926,BAbdulBaki,149,1338
101,jramanat,327,1340
87,whileTrue,342,1341
691,bg2b,166,1343
593,panorama,177,1346
629,(nickolasandersen),172,1347
838,zhelu,154,1357
383,BostonBear,209,1358
773,weis,158,1362
892,ogbad,151,1362
714,(mikelmcdaniel),164,1380
38,thundre,433,1392
347,climberig,216,1398
998,theunderscore,144,1398
414,dripton,204,1403
621,tcmotter,173,1403
772,tsmaster,158,1407
486,hell080185,192,1410
913,chefboyardee71,150,1479
337,dmj111,218,1481
806,m1sterzer0,156,1481
235,texpletive,245,1493
307,(livne),224,1493
373,Hozat,210,1493
250,GreekHouse,241,1503
674,goneuler,168,1504
231,huntertrigger,248,1506
197,(manjulaiyer),259,1507
615,danghoa1,174,1507
982,plagace,145,1513
771,dacvs,158,1519
891,WoodyWeaver,151,1520
174,(james.echmalian),270,1521
628,feet32,172,1522
890,(anshuchimala),151,1526
820,fasteddie,155,1527
837,zukerman,154,1531
964,mcammara,146,1531
504,(SteveBrooklineMA),189,1534
36,supdude1,437,1544
541,buckshot,183,1545
56,shazzam,379,1545
997,dranders,144,1548
540,wdberkeley,183,1560
869,bnsh,152,1570
173,vamoose,271,1575
661,wolfmurphy,169,1582
34,(DjinnKahn),442,1589
372,Eldaerin,210,1594
202,(smq),257,1605
868,maffoo,152,1622
342,dhe128,217,1627
358,inqtaiwan,213,1630
637,mjstrube,171,1634
819,qbproger,155,1634
341,homa_rano,217,1635
481,srnth,193,1636
435,jaimal.i,201,1641
289,mumps_masochist,228,1643
524,champaignon,185,1643
867,vbay03,152,1649
253,pbewig,240,1652
503,fknauss,189,1655
996,irrelephant,144,1658
713,nbruno,164,1661
95,MonkeyTheCode,332,1662
925,ragove,149,1665
889,tessenate,151,1669
912,shanecruise,150,1683
866,davidxgardner,152,1693
888,caess,151,1693
887,zfrazier,151,1703
144,whc67,289,1710
852,lvaughn,153,1715
749,dstbstr,160,1717
981,TempeteCoeur,145,1718
528,RockSunner,184,1735
851,(kbdamm),153,1738
157,LeoTheAwesome,278,1742
770,jlewis42,158,1760
382,Sunrunner1605,209,1764
381,jkedgar,209,1782
789,srmagura,157,1784
995,Dav2.71828,144,1787
293,waltervannini,227,1792
865,Kevin_L,152,1793
788,ebothwell,157,1794
508,nonagon,188,1795
346,fibberts,216,1800
167,RandyShane,273,1801
353,merolish,214,1808
673,hhh1001,168,1808
477,Nyax,194,1810
502,piac31,189,1819
233,antimatter,246,1826
607,joshuamillsma,175,1828
723,relativity,163,1828
565,(OldCIgarette),180,1829
722,HBaxter,163,1829
560,tgerdes,181,1836
469,atparrish,195,1846
501,rcck81,189,1851
494,(Eric_Patton),190,1852
836,daidailanlan,154,1855
950,duketime,147,1865
835,Mike_Housky,154,1879
330,genwitt,219,1880
994,martijnstevenson,144,1880
911,devrajoh,150,1881
453,(korman),198,1884
672,cgodbout,168,1885
76,eporter,355,1886
980,mddassarma,145,1889
82,adasgu,348,1895
787,pannenkoek2012,157,1898
322,GraemeMcRae,220,1901
660,JPetersen,169,1902
933,Xerxes314,148,1911
278,sidhanth,231,1912
380,dzhou,209,1914
459,swellman,197,1931
805,js2357,156,1931
596,spacemouse,176,1934
850,JoseCuervo,153,1934
586,Simantag,178,1944
627,shummie,172,1949
