rank,name,solved,recent
261,gabrieller,237,2301
262,cjb,237,1980
263,(chsl95),237,187
264,skutin,236,2582
265,lnxprof,236,2142
266,paladin8,236,2024
267,stephen_weber,236,739
268,davidgillis,236,292
269,BoltonBailey,235,374
270,alxcoh,235,36
271,foison,234,2734
272,xan,234,176
273,rlipsett,234,71
274,(szymczak),233,529
275,(edipusflex),233,447
276,lingomaniac88,233,116
277,joe.giuliani,233,71
278,sidhanth,231,1912
279,pzhon,231,1151
280,kjc,231,1015
281,koconnor,231,830
282,Mithander,231,682
283,NoHire,231,513
284,gerglo,231,1
285,jefromi,229,2706
286,rmillika,229,2678
287,Valar_Dev,229,181
288,makhoma,229,142
289,mumps_masochist,228,1643
290,sontran16,228,1189
291,GoHawks,228,125
292,grahamholmes,228,74
293,waltervannini,227,1792
294,chulsky,227,316
295,jbum,227,222
296,mccaskey,227,58
297,zcxvbn,226,2458
298,dgf901,226,1103
299,pacman,226,927
300,nemtiax,226,451
301,dcterr,226,106
302,Jacob_Elafandi,226,99
303,Valdemarick,225,3462
304,btilly,225,2654
305,xack,225,2297
306,jquinn2,225,370
307,(livne),224,1493
308,(caelum02),224,54
309,sleepintegrity,223,2779
310,losingreallybadly,223,1279
311,ckthomas,223,190
312,benner4520,223,27
313,craig_ka,222,952
314,(louiehelm),222,583
315,demongolem,222,514
316,chahld,222,75
317,Youjaes,221,3307
318,lcalc,221,2296
319,pinger,221,624
320,JammaB,221,582
321,tgp4,221,55
322,GraemeMcRae,220,1901
323,slicedclementines,220,232
324,Rfloyd01,220,159
325,Zkid,220,0
326,(kenbrooker),220,0
327,nallen,219,2526
328,sivoh,219,2321
329,raykendo,219,2237
330,genwitt,219,1880
331,whoppercut,219,1246
332,dwalthour,219,653
333,svensen,219,459
334,gmgerken,219,335
335,jzheller,219,104
336,yli198,219,78
337,dmj111,218,1481
338,samnolen,218,94
339,jfreiberg,218,51
340,(nimr0d),218,6
341,homa_rano,217,1635
342,dhe128,217,1627
343,(steve98654),217,901
344,wartysoybean,217,323
345,ibid,217,216
346,fibberts,216,1800
347,climberig,216,1398
348,jeek,216,292
349,rjaguar3,216,203
350,mchalek,215,181
351,etaoin,214,2703
352,Steve_Lucas,214,2437
353,merolish,214,1808
354,lilleswing,214,255
355,phob,214,127
356,MathIsAwesome,214,34
357,raphey,214,28
358,inqtaiwan,213,1630
359,tcs0717,213,1187
360,Stashio,213,400
361,montyn,213,166
362,KORENA,212,523
363,superb_owl,212,159
364,(dcoles),212,67
365,jdonavan,211,3326
366,russodd,211,2481
367,riceanalyst,211,1120
368,jrouse042,211,727
369,Glitch29,211,511
370,Dumbo52,211,321
371,icy001,210,2148
372,Eldaerin,210,1594
373,Hozat,210,1493
374,(cdmoen),210,217
375,Deathfire-san,210,146
376,joelsmith,210,105
377,wfdoran,210,20
378,hyperdex,209,2087
379,ThePower,209,2000
380,dzhou,209,1914
381,jkedgar,209,1782
382,Sunrunner1605,209,1764
383,BostonBear,209,1358
384,(ManuSBedi),209,1022
385,clauyan,209,998
386,hbgolze,209,778
387,browni3141,209,150
388,(bphillab),208,286
389,wndrobny,208,210
390,dawghaus,208,14
391,Varcho,208,12
392,wilsonmt,207,722
393,Oatmeat,207,416
394,ghurst,207,322
395,ExpHP,207,182
396,bruckner,207,16
397,woodchips,206,2123
398,outofthemadness,206,1248
399,geniusadam69,206,1046
400,ptarjan,206,725
401,marvel2010,206,693
402,dbatche3,206,594
403,amberite,206,373
404,acotis,206,307
405,katelyng,206,218
406,russellr,205,2324
407,sattui,205,625
408,JackODonohue,205,37
409,moabird,205,2
410,garble,204,3295
411,Alfredwolf,204,3030
412,(adamc123),204,2884
413,davidFashion,204,2445
414,dripton,204,1403
415,cryptofalker,204,153
416,nasmith99,204,135
417,ferret30,204,103
418,mlochbaum,203,2470
419,mtadd,203,1960
420,(marcelodebarros),203,1015
421,accatagon,203,923
422,byorgey,203,275
423,Derek_Clegg,203,57
424,ambrose,202,1308
425,lpsmith,202,1160
426,jaxon,202,1024
427,larsroe,202,878
428,(noah13),202,756
429,teekyman,202,417
430,dogbox,202,392
431,downtownknits,202,391
432,Eventhorizon,202,108
433,nsg,202,70
434,hacatu,202,39
435,jaimal.i,201,1641
436,zifmia,201,326
437,(r4ven),201,258
438,Forehead,201,85
439,xlearsi31,201,16
440,LarryBaum,200,3485
441,Cosmologicon,200,3422
442,kdmartin,200,3039
443,brandon-kp,200,2197
444,hedgehog3815,200,902
445,(ketankshukla),200,331
446,Snerd,200,23
447,Alex52,200,0
448,jke67,199,451
449,tklalmighty,199,397
450,kemperb,198,2536
451,8h534d432,198,2264
452,glguy,198,2203
453,(korman),198,1884
454,Serinox,198,1098
455,saryakhran,198,241
456,blueyoshi321,198,35
457,calypsonic,198,4
458,westicles,197,2806
459,swellman,197,1931
460,danielf,197,499
461,yamazaki256,197,487
462,BobTheGreat,197,45
463,(pgcomp),197,17
464,ethanjl91,196,2219
465,vitaminz,196,610
466,qsari,196,318
467,GNFS,196,11
468,grogers,195,2670
469,atparrish,195,1846
470,un1,195,1136
471,thagg,195,900
472,gaussian_integer,195,779
473,wgpollock,195,297
474,gjanee,195,167
475,dbb3,195,25
476,normanus,195,16
477,Nyax,194,1810
478,uglander,194,655
479,kirkb,194,79
480,JamieCamardelle,193,2922
481,srnth,193,1636
482,Eigen20,193,1240
483,squidaction,193,221
484,jwpowell,193,202
485,Dikkemik,193,104
486,hell080185,192,1410
487,Iguana32,192,181
488,schreck,192,42
489,mumbler,191,2901
490,gangien,191,526
491,bsetzer,191,404
492,danmedani,191,215
493,troom,191,27
494,(Eric_Patton),190,1852
495,eulerShulgi2,190,687
496,benhummon,190,399
497,TJQIV,190,345
498,vscotto,190,178
499,ewheeler,189,2541
500,ARYoung65,189,2093
501,rcck81,189,1851
502,piac31,189,1819
503,fknauss,189,1655
504,(SteveBrooklineMA),189,1534
505,Chumpy,189,1183
506,augurar,189,868
507,ravdin,189,12
508,nonagon,188,1795
509,djk1076,188,1301
510,dirtlamb5,188,901
511,jschorr,188,536
512,awo,188,478
513,markcrim,187,3752
514,tkeller,187,3346
515,mtchang,187,937
516,grovert,187,625
517,jfirester,187,3
518,iamcaspian,186,3148
519,ricktheogre,186,2850
520,TimSun,186,1240
521,snchlsn,186,979
522,b49P23TIvg,186,224
523,SageEuler,186,7
524,champaignon,185,1643
525,aarora09,185,1012
526,JohnBP,185,795
527,jeffbaumann,185,7
528,RockSunner,184,1735
529,DJJerome,184,1310
530,(jasper9876),184,864
531,Steve496,184,797
532,(zefrosnbrick),184,517
533,zachzane,184,404
534,jsemko,184,231
535,sligocki,184,150
536,JamesRauen,184,46
537,benhoch13,184,11
538,wtrotter,184,10
539,Spectre65535,183,2480
540,wdberkeley,183,1560
541,buckshot,183,1545
542,Lamira,183,1207
543,MathProf1618,183,1183
544,(ciphergoth),183,396
545,latkin,183,297
546,xloxk,183,281
547,aaymeloglu,183,201
548,atkins,183,169
549,intrepidcoder,183,151
550,alexdor,183,144
551,ultrakeet,183,98
552,BH4,183,92
553,(gblais),183,51
554,Tirian,182,3296
555,torgan,182,179
556,ArrayMaster3000,182,130
557,countyguy,182,0
558,dskabelund,182,0
559,dstrite,181,2536
560,tgerdes,181,1836
561,zer0keefie,181,1291
562,sroot,181,17
563,incandenza,180,2462
564,paranoia,180,2387
565,(OldCIgarette),180,1829
566,ednerd,180,991
567,involution,180,367
568,heropup,180,291
569,nseward,180,235
570,mustelid,180,220
571,RikSm,180,144
572,(dgottner),180,78
573,noogiedunn,180,49
574,arpsmack,180,24
575,bigdaddy472,179,2350
576,vandermond,179,2219
577,zwilt3,179,1309
578,Queep,179,1247
579,argusdusty,179,1245
580,(recipito),179,1009
581,(pheinrich),179,548
582,yred,179,341
583,daniellathrop,178,2860
584,(cconnett),178,2735
585,tehcranium,178,2472
586,Simantag,178,1944
587,ke9tv,178,625
588,Cosmic,178,572
589,edjah,178,180
590,ct075,178,79
591,ddgoff,178,26
592,qqphan,177,2360
593,panorama,177,1346
594,davmont,177,1053
595,ehymel,176,2384
596,spacemouse,176,1934
597,steelemd,176,1180
598,dominicktwitty,176,892
599,artemb,176,380
600,Steppenwolf99,176,15
601,piguy314159,176,0
602,tigrenok,176,0
603,cornelpg,175,3315
604,EddyFerreira,175,2771
605,yeeman,175,2206
606,nevralia,175,2176
607,joshuamillsma,175,1828
608,ArcadiaPerson,175,1094
609,cluj,175,1058
610,DaveBaum,175,649
611,humcalc216,175,151
612,rphenson,175,115
613,(jbuysse),175,108
614,(michael.s.emanuel),175,3
615,danghoa1,174,1507
616,alef1,174,876
617,dharasty,174,876
618,damon_achey,174,517
619,adang1345,174,166
620,fgt10,173,2686
621,tcmotter,173,1403
622,etothepitimesi,173,1219
623,(prizmpromise),173,974
624,smeds1,173,352
625,kris.dude,173,221
626,bubblehead,172,2542
627,shummie,172,1949
628,feet32,172,1522
629,(nickolasandersen),172,1347
630,randall77,172,1146
631,hshearer,172,316
632,jstelly,172,300
633,doc_ou,172,205
634,gwrightnyc,172,36
635,theodoretliu,172,32
636,bcc32,172,28
637,mjstrube,171,1634
638,(Purogia),171,1153
639,jrue,171,1099
640,lewellen,171,1069
641,jm2421,171,913
642,(GlennHideaki),171,771
643,masonium,171,464
644,momentomori,171,254
645,gurpreet_09,171,173
