rank,name,solved,recent
385,boldragon,51,1837
235,mnbv,69,1861
38,(wooyekim),178,1886
245,uzhao,68,1895
175,woongy,80,1914
209,dkim90,73,1921
63,veblush,141,1929
141,epjs0126,90,1940
138,desti,93,1963
198,littlechun4,75,1978
197,bingoo,75,1987
110,cdg720,106,1988
341,m.Shin,56,1991
196,songsungkyun,75,1992
269,(lemonkr),66,1992
259,gnitemouse,67,1996
268,combacsa,66,1996
288,krieiter,63,1998
297,comkiwer,62,2016
140,struessel,90,2017
365,yielding,53,2022
90,(chiwook),118,2024
99,yangbak,111,2035
384,singleheart,51,2037
221,perryrage,71,2043
94,EnDorphin,116,2046
127,(ensual),98,2054
120,libe,101,2056
267,flaugh,66,2101
92,sutekine,117,2113
234,sonsworld,69,2148
258,blue9057,67,2174
79,gsm291,128,2184
145,laputan,88,2202
126,ewmkkpe,98,2206
109,xenosoz,106,2212
144,techshare,88,2214
340,asimov79,56,2215
88,(kth3321),121,2248
183,doodoori2,78,2267
78,hoo,128,2267
296,calvados,62,2292
185,seongjaelee,77,2302
180,souldreamer,79,2304
195,nateburchell,75,2315
22,Iris_harp,208,2318
364,Mastojun,53,2325
363,seoleda,53,2336
339,akmakk,56,2365
325,Holics,58,2369
338,zidarn,56,2371
87,lifthrasiir,122,2398
257,(posithinks),67,2402
136,rai,94,2405
356,Clatue,54,2410
275,gs10107,65,2415
150,junwhan,87,2429
123,nullstein,100,2440
179,inzilion,79,2449
45,ddaker,164,2468
337,ruwin126,56,2473
204,vamf12,74,2515
355,hongjun7,54,2521
26,l10veu,202,2526
311,boredashell99,60,2537
72,kgw0507,131,2553
193,raymundo,76,2571
117,dlimpid,103,2590
80,sehee382,127,2599
172,hck5209,81,2661
203,zartoven,74,2662
320,totworld,59,2667
310,TaeYoung,60,2670
383,sinjimua,51,2671
122,sim0629,100,2688
49,gok01172,160,2691
220,motoko,71,2696
400,kenjin2202,50,2702
25,sharb,204,2749
382,john3374,51,2771
165,kaisyu,83,2798
164,(wichgreen),83,2821
208,insany,73,2838
399,Informatica_Kim,50,2848
62,absenty,142,2865
376,deisys,52,2882
362,dbcat,53,2886
69,Kyoseon,133,2897
91,kheled,117,2912
182,kjk850,78,2917
336,yojo1000,56,2923
229,newshake,70,2931
40,optimizerjerry,176,2935
98,falsetru,111,2935
219,drh,71,2945
266,ILyoan,66,2979
256,fort726,67,2980
48,Teferi,161,2985
335,wildartist,56,2991
398,wmftsa,50,3007
149,purluno,87,3008
233,changhoon,69,3009
194,hothead,75,3011
334,greatkes,56,3026
361,samerook,53,3029
52,choyb,157,3035
354,shurain,54,3042
330,unbing,57,3081
148,marocchino,87,3083
154,KAKaMK,86,3094
106,teddywith,107,3100
178,danox,79,3107
306,oky,61,3134
60,kjw0612,147,3135
274,laytotayl,65,3160
375,codejack,52,3166
97,DG,112,3166
171,T.Eom,81,3221
374,ejholic,52,3250
130,KimHoSik,96,3271
353,shuvh,54,3277
158,kivol,85,3278
82,rein01,125,3289
147,pkim,87,3322
373,dish,52,3322
33,uws8505,189,3326
347,kang249,55,3364
255,Chulho-Song,67,3380
211,Oscillator,72,3392
157,chokobole,85,3396
228,ntopia,70,3443
30,stenhammar,193,3452
142,hitel00000,89,3530
121,joinsung,100,3651
244,sirgrey,68,3656
305,legend12,61,3838
397,RisingCrow,50,4056
