rank,name,solved,recent
86,daewonyoon,123,841
87,lifthrasiir,122,2409
88,daegeon,122,7
89,(kth3321),121,2259
90,(chiwook),118,2035
91,kheled,117,2923
92,sutekine,117,2124
93,J.H.M.,117,71
94,EnDorphin,116,2057
95,(Byungwoo.Jeon),116,223
96,kyduke,114,163
97,DG,112,3177
98,falsetru,111,2946
99,yangbak,111,2046
100,neurome,110,1510
101,tpzcln,110,1333
102,insikk,110,1183
103,Abalcon,110,1058
104,Ainodyne,109,595
105,astein,108,336
106,teddywith,107,3111
107,PhoBiA,107,1186
108,hongsch1,107,231
109,xenosoz,106,2223
110,cdg720,106,1999
111,4135667,106,667
112,ntalbs,106,293
113,panda,105,1514
114,(pse1202),105,797
115,ehooizlo,104,1532
116,keugbang,104,334
117,dlimpid,103,2601
118,bosscq,102,1021
119,whitehwarang,102,276
120,libe,101,2067
121,joinsung,100,3662
122,sim0629,100,2699
123,nullstein,100,2451
124,(kparkeuler),100,35
125,(dalgu),99,34
126,ewmkkpe,98,2217
127,(ensual),98,2065
128,kiyohwan,97,1554
129,younghan,97,272
130,KimHoSik,96,3282
131,sangpaz,96,869
132,helicity,96,170
133,friend1226,96,157
134,(123harim),95,1142
135,dotorya,95,399
136,rai,94,2416
137,hwijung,94,492
138,desti,93,1974
139,king--kong,91,585
140,struessel,90,2027
141,epjs0126,90,1951
142,hitel00000,89,3541
143,skxmremd,89,1577
144,techshare,88,2225
145,laputan,88,2213
146,nineclue,88,165
147,pkim,87,3333
148,marocchino,87,3094
149,purluno,87,3019
150,junwhan,87,2440
151,wonyoung,87,1597
152,sanhalee,87,1520
153,thechaos16,87,874
154,KAKaMK,86,3104
155,gs13068,86,1534
156,(hodduc),86,400
157,chokobole,85,3407
158,kivol,85,3289
159,chattee,85,435
160,key262yek,85,173
161,wonsik,84,1704
162,sjnam,84,1644
163,Hydrogen,84,1052
164,(wichgreen),83,2831
165,kaisyu,83,2809
166,(eulpine),83,1003
167,puella1204,83,994
168,flagj,83,334
169,dhkim16,82,1835
170,(ksthiv),82,1556
171,T.Eom,81,3232
172,hck5209,81,2672
173,milkskin,81,1840
174,EffectiveService,81,1772
175,woongy,80,1925
176,bdares,80,947
177,About-Blank,80,307
178,danox,79,3118
179,inzilion,79,2460
180,souldreamer,79,2315
181,jeonbyungwoo,79,947
182,kjk850,78,2928
183,doodoori2,78,2278
184,(JohnSeo),78,1086
185,seongjaelee,77,2313
186,(sungjinlee),77,1828
187,sukjoony,77,1680
188,seaguy,77,1486
189,ironlung,77,1078
190,Shongky,77,873
191,ch81.song,77,336
192,birmjin.in,77,110
193,raymundo,76,2582
194,hothead,75,3022
195,nateburchell,75,2326
196,songsungkyun,75,2003
197,bingoo,75,1998
198,littlechun4,75,1988
199,solmonk,75,1599
200,ltdtl,75,1564
201,박상건,75,1004
202,YunGoon,75,250
203,zartoven,74,2673
204,vamf12,74,2525
205,kunbam09,74,1035
206,(bbaa1155),74,814
207,(gs13057),74,191
208,insany,73,2849
209,dkim90,73,1932
210,xoguslwkd,73,588
211,Oscillator,72,3403
212,trif,72,1819
213,hnjang810,72,1083
214,aleph0,72,961
215,NewPython,72,674
216,Corea,72,504
217,ssangkong,72,425
218,delfino4,72,51
219,drh,71,2956
220,motoko,71,2707
221,perryrage,71,2054
222,shwlinux,71,1652
223,jykim,71,1330
224,tapiko,71,1018
225,seul,71,755
226,proburner,71,671
227,aeromind,71,257
228,ntopia,70,3454
229,newshake,70,2942
230,jupiter7,70,1386
231,dpp5411,70,1280
232,naldo,70,870
233,changhoon,69,3020
234,sonsworld,69,2159
235,mnbv,69,1872
236,pomtech,69,1739
237,steloflute,69,1712
238,milkiss,69,1024
239,Ephemera,69,839
240,Peacemiki,69,814
241,dincal,69,479
242,rmsrk33,69,140
243,wandookong,69,116
244,dreamsboat,69,5
245,sirgrey,68,3667
246,uzhao,68,1906
247,byturn,68,1827
248,hacysean,68,1511
249,JAYS,68,1408
250,caooeep,68,1299
251,philmasterplus,68,1268
252,eminency,68,733
253,(hsm6911),68,646
254,(nersery),68,637
255,jihunroh-python,68,23
256,Chulho-Song,67,3391
257,fort726,67,2991
258,(posithinks),67,2413
259,blue9057,67,2185
260,gnitemouse,67,2007
261,ideale,67,1789
262,(soharu1024),67,1746
263,ibato,67,1615
264,heemin32,67,1551
265,thebarbershop,67,593
266,(ikisis),67,41
267,ILyoan,66,2990
268,flaugh,66,2112
269,combacsa,66,2007
270,(lemonkr),66,2003
271,StarNK,66,1632
272,irisagfe,66,1167
273,hylee,66,1056
274,greatstone,66,952
275,laytotayl,65,3171
276,gs10107,65,2425
277,yxp30,65,1598
278,bookman01,65,1145
279,cguy2000,65,907
280,espring,65,433
281,nonblock,65,196
282,deity,65,187
283,Eclipse412,64,1764
284,cramade,64,1331
285,(yeori),64,805
286,kreateark,64,566
287,eltmzhsj,64,232
288,sherhy,64,212
289,krieiter,63,2009
290,sukwoo49,63,1781
291,kchhero,63,1504
292,wsh0509,63,1242
293,jooyunghan,63,977
294,Veckal,63,620
295,(ZTZEROS),63,598
296,jacealan,63,119
297,calvados,62,2303
298,comkiwer,62,2027
299,(kismp123),62,1645
300,swchoi06,62,1489
301,arcadia88,62,938
302,runnie0427,62,701
303,aviness,62,692
304,jw.jung,62,609
305,boyboyhoo,62,340
306,legend12,61,3849
307,oky,61,3145
308,i274,61,1497
309,JongMan,61,1123
310,hiparkgss,61,159
311,nomadlife,61,0
312,TaeYoung,60,2681
313,boredashell99,60,2548
314,bst1206,60,1592
315,coprime,60,1401
316,optatum,60,1173
317,zxcxz7,60,884
318,fanoyong,60,545
319,tyamazaki,60,542
320,lasher247,60,349
321,ssico7,60,342
322,totworld,59,2678
323,brp-matlab,59,1819
324,MagicalOrb,59,1747
325,protos37,59,1185
326,zephyr9,59,221
327,Holics,58,2380
328,(mighty93),58,1485
329,hakenstock,58,1337
330,(tintin5108),58,1231
331,unbing,57,3092
332,jhyun95,57,1795
333,siscos,57,1753
334,(jaehaaheaj),57,379
335,greatkes,56,3037
336,wildartist,56,3002
337,yojo1000,56,2934
338,ruwin126,56,2483
339,zidarn,56,2382
340,akmakk,56,2376
341,asimov79,56,2225
342,m.Shin,56,2002
343,(rynn5419),56,1616
344,(lkkpou),56,1298
345,luxewiz,56,549
346,qwe6580,56,190
347,mohenjo,56,12
348,kang249,55,3375
349,indrazit,55,1810
350,yeonseung.kim,55,1333
351,(DarkAngel),55,1295
352,yimjy1996,55,1175
353,(raifthenerd),55,110
354,shuvh,54,3288
355,shurain,54,3053
356,hongjun7,54,2532
357,Clatue,54,2421
358,(tjyoo73),54,335
359,bits_and_scraps,54,277
360,(yyc9268),54,42
361,samerook,53,3040
362,dbcat,53,2897
363,seoleda,53,2347
364,Mastojun,53,2336
365,yielding,53,2033
366,ruunak,53,1801
367,yunskim,53,1670
368,rhs0266,53,1318
369,etoilebleu06,53,1227
370,hyunhwan,53,1131
371,AmorEtSpero,53,1041
372,16spark1,53,125
373,dish,52,3333
374,ejholic,52,3261
375,codejack,52,3177
376,deisys,52,2893
377,yoloseem,52,1131
378,(albert_park),52,1039
379,yangjy0113,52,981
380,thumb,52,710
381,viciousagent86,52,354
382,john3374,51,2782
383,sinjimua,51,2682
384,singleheart,51,2048
385,boldragon,51,1848
386,sven_,51,1752
387,(spyrogira256),51,1673
388,eva0071,51,1598
389,glastonbury,51,1579
390,greentec,51,1550
391,ybjeon01,51,1047
392,(jins02),51,959
393,john-scarlet,51,769
394,hjl1595,51,730
395,freewild,51,245
396,Yearning,51,41
397,(kinetc),51,2
398,RisingCrow,50,4067
399,wmftsa,50,3018
400,Informatica_Kim,50,2859
